Geneid	HISAT2 on data 7: aligned reads (BAM)
7184	18930
728568	702
6996	656
83468	270
29915	1178
4801	2990
7296	4470
390354	478
493861	272
50515	2556
84102	730
121053	206
160428	946
23325	2178
55198	2706
387882	202
9891	27222
10970	3390
255394	586
55703	1222
100287944	2
5992	1980
100505978	10
55188	2564
90488	1664
80298	1374
1407	1144
121551	2358
11137	3188
11108	4674
121549	0
9671	5048
1240	148
11153	564
9733	6250
23479	13002
338773	184
6404	504
23603	6156
54434	5848
1610	36
100505997	1684
55530	23552
100131733	2
84749	1914
121642	928
7374	1488
100506415	0
32	5032
121643	30
283446	8
83892	5452
89910	6896
326625	2302
4598	1892
84915	2608
84983	88
59341	16
51228	2874
84260	3240
9815	5192
88455	2288
400073	3700
28981	852
488	68500
51434	3888
10094	5268
51184	882
29902	2324
51699	4178
144715	58
160760	2658
79600	618
84329	508
5501	4774
160762	0
4633	0
100131138	0
23316	7432
144717	832
10019	1938
6311	8658
8315	2090
80724	1436
217	19962
100506808	0
51275	1286
8550	1750
89894	434
10961	6046
80018	2020
10906	1906
283450	26486
100506435	20
6128	13164
5781	25804
100302227	0
22895	57712
4938	428
4940	1396
4939	436
1840	6868
8437	5644
387885	84
79039	4356
84934	4004
115811	140
53373	11568
80024	1280
196463	7366
10993	690
113675	680
64211	0
100506452	0
100506465	480
9904	4294
6910	2
255480	4
652191	0
6926	480
23389	7242
693205	0
100287569	96
643246	1028
79794	2808
84900	3010
8739	166
26259	1018
100506551	44
54997	2674
23014	8704
4842	874
283455	6138
5985	846
55884	28488
54621	626
100506570	2
5037	15530
51347	6658
64426	6036
84530	9760
26353	9404
144742	0
160777	10
387890	270
5564	2390
11113	26990
100302274	2
92558	6010
11021	6580
10985	7836
6175	11358
100506649	98
5829	2902
283458	252
26834	0
26835	0
23409	220
5319	4
4440	1618
1337	15732
51499	782
283459	3822
8683	4526
8655	21198
100506668	854
84274	1368
9921	18400
51367	946
9478	35124
9761	10962
84747	4284
35	990
121665	6020
283460	0
6927	458
64897	2786
8638	40
5027	3228
5025	750
10645	45820
51433	7142
80196	4200
84678	4728
84876	420
283385	672
144404	2512
54509	210
338799	1274
23067	5724
3242	4
5715	1618
144406	370
605	6448
100506691	4
22877	4080
254050	368
386653	0
79369	726
56616	3144
65082	2426
6249	8636
100507066	0
55596	1142
65117	7008
9735	308
338442	14
8843	14
27198	34
8562	5736
84660	118
9026	22510
79720	3402
23457	4286
79676	1158
51329	12832
57605	11552
100422931	0
100507091	8
10198	700
91574	1724
8099	6842
55206	7847
100293704	48
387893	2966
196383	938
11066	1614
353116	4960
10959	8316
100507130	0
57696	1478
1967	3010
2967	824
79867	1634
23545	1696
196385	1130
80212	18684
144348	8172
144347	728
9612	38246
949	5402
100288312	0
7316	39604
57647	2490
140707	906
65985	9108
114795	10526
400084	4
100128554	88
100507206	318
387895	4
440117	4
400087	0
92293	3084
121260	1484
100128276	96
144423	7218
121256	5976
100190940	78
440119	52
11211	156
9271	20
23504	11472
2054	1360
5901	11374
283383	516
100128840	4
116437	122
100128002	0
338797	0
100130825	14
6433	6124
4326	10998
8408	18808
80324	1344
57634	8372
677829	0
347918	260
317781	6900
79050	1216
50614	13848
100130238	294
100506978	0
57666	9816
100506996	6
100507023	226
100507055	18
22953	152
5426	1624
5827	838
192111	4564
23141	5888
2802	12902
55743	2760
100289635	1350
7574	2
7637	20
7699	376
440122	122
7556	1092
10795	444
647589	0
284232	48
100506971	0
348021	0
266695	0
7278	0
100101938	4
100287114	0
93492	84
54737	11651
55269	4754
9205	572
400099	190
7750	6038
2700	0
2706	82
10804	4326
51084	4476
8100	1038
53342	5540
221143	580
64328	1334
26524	632
10284	13280
221150	32
78988	2206
650794	242
100505610	82
253832	1004
221154	1750
2254	1572
100506622	12
646201	6
6445	208
26278	8158
100506680	16
100506697	42
55504	314
100506717	0
4285	562
542767	4
387911	2
400110	30
221178	2596
100313842	0
338872	6
100287275	0
143	872
374491	52
479	174
56163	0
55835	1136
646405	1188
5042	24
219287	5512
9107	3590
9818	1910
51761	3038
387914	116
6049	5562
1024	1434
10810	20884
100506956	0
2835	2434
219333	5078
6144	4105
26771	22
619499	18
387496	250
2971	4128
219402	2254
222484	814
51082	3468
100506997	0
219409	18
3651	0
432369	0
100132234	0
1045	0
646625	0
2322	320
100288730	82
255967	1630
2321	4232
51371	4652
283537	734
23281	2840
6541	10138
5412	10240
440131	0
84056	3058
100507040	4
100188949	48
3146	12572
10208	1550
241	50
100507084	2
100507064	18
84935	202
122046	118
10808	23434
145173	1920
122042	10
196549	20
100507099	54
10129	8116
646799	0
675	14
90634	2040
10443	3598
116828	94
23047	6258
9365	150
90627	4070
5983	366
26960	10702
4081	50
100507114	0
9201	47590
54937	14
728591	38
23111	4668
100507135	8
8900	1080
400120	1620
5994	414
4093	973
29880	426
11340	620
55578	1228
122011	4
10631	118
7223	206
51569	5096
341640	428
161003	2
80209	3194
387921	1472
10186	3968
57511	2214
100422940	0
400123	0
646982	2
2308	1214
100507202	4
100313896	2
10240	964
10166	490
283507	488
693206	0
1997	544
11193	2378
100422878	0
89890	3259
84078	1098
9617	498
79612	806
26636	2
28984	4450
23078	2048
100507240	10
160851	190
11215	19566
8600	0
144809	18
94240	130
29103	2028
55068	1532
160857	76
144811	902
121838	48
100507253	26
387923	4180
8848	44900
641467	638
26747	654
55425	1140
2963	788
386618	530
100287803	458
7178	45622
677814	2
100190939	1126
253512	614
100507293	8
83548	1732
220081	4
220082	2
283514	458
23091	10740
1361	8
100507343	32
3936	270
80183	578
731932	0
23143	1160
2098	2856
3356	3464
8803	7304
55270	1444
29079	2444
9445	35960
5925	1574
10161	196
1102	1142
100129597	0
57105	210
22862	3154
2862	0
81602	1488
81617	7144
83852	1168
51131	644
55213	4354
115761	6
84650	432
3839	3774
220429	0
57213	3522
8847	112
10206	1374
283518	26
406950	0
406948	0
10301	92
145165	74
220107	412
79621	1390
2974	4
647166	8
220108	1164
647174	30
26512	1496
100507398	84
115825	848
79758	620
100507413	40
283521	196
83446	0
540	1016
440138	196
9724	2234
100506859	26
341676	66
4752	718
374500	867
644623	7
55901	1056
51028	5554
26586	1116
220115	23
144983	1177
10910	1820
11061	120
100313778	0
5100	7656
10562	154
100507428	0
100302187	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	4226
100129744	0
81624	78
81550	798
100422973	0
64881	1686
283491	0
647264	0
100507505	0
5101	13406
730236	52
57626	156
6315	8
100288130	0
1602	852
440145	2310
79866	86
22894	1774
10464	414
688	174
11278	2338
100507612	0
100288208	0
338864	0
647288	0
9882	2236
170622	588
7347	374
4008	9212
729420	4
115207	4424
690	0
730249	0
1203	726
26224	4220
23077	22060
8796	0
100129307	0
122060	6124
100505518	2
1910	3674
5457	8
79596	1114
64062	4060
100505538	102
54602	9682
10253	5944
114798	7198
84189	8
642345	120
26050	8160
693207	0
144776	0
407975	2
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	1282
10082	272
1638	128
23483	262
160897	730
11166	1600
100507533	706
10257	232
9071	3058
22873	7278
100289274	450
5611	2180
55757	984
266722	9232
27199	86
100507566	8
10150	11610
5911	14134
3843	12032
10160	8302
140432	2
100422881	0
100507587	0
8428	8612
100294005	0
6564	0
23348	12834
100289373	56
337867	2864
2841	4
1880	0
100131561	0
693208	0
9375	6938
171425	672
100422861	0
85416	304
7546	1076
100507636	74
5095	1856
87769	268
100507654	34
84899	3094
259232	6768
9358	102
2259	2600
283480	14
283481	134
7174	2384
196541	108
643677	0
93081	326
79070	150
54841	2030
2073	3376
121952	80
6555	0
267012	0
728192	264
1948	5834
55082	9120
283483	12
728215	7524
100302286	0
3981	3586
84945	1188
10673	70
23026	2044
100505479	6744
8660	12132
1282	2084
1284	4414
55647	80
55739	8044
79587	1988
3621	1994
283487	122
55608	3272
100505494	216
100505512	0
8874	18936
100505533	26
121793	458
6656	868
100505996	808
100506016	0
122258	0
10426	2824
400165	2
23250	4304
100128278	0
100506063	8
100289410	156
23263	20880
2155	338
2159	152
8858	18
55795	1618
100506079	192
8451	2748
3916	15334
79774	100
113622	1166
55208	2864
55002	3344
7027	3506
496	2
6011	16
100130386	52
348013	118
2621	10736
650669	4
100506394	370
643365	8
22821	4896
8881	2588
65110	5948
283489	1582
100132257	0
440153	0
404785	0
100506092	0
100506303	2
100506350	0
100506225	15
100506179	2
440157	44
642477	259
100506616	0
641455	0
441669	0
441670	0
390429	2
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	0
91875	904
57820	788
100113391	0
85495	160
10038	6180
7011	1080
123103	20
55644	1576
328	8068
90809	5174
4860	440
338879	0
390443	0
122651	0
493901	0
341799	0
283	20
6038	92
10876	0
64184	0
6039	14
6035	7150
100507513	4
6037	0
643332	0
6036	0
64745	1470
29986	4
57447	124686
122664	4
440163	0
84659	0
122665	0
55701	3296
51222	3534
643382	58
390445	0
100505493	4742
3183	18210
57096	10
11198	9908
57680	8640
692053	0
319103	6
84932	2398
9878	8474
56339	2426
6297	5874
26533	0
28693	0
26534	0
28692	0
26686	0
28691	0
28690	0
28689	0
28688	0
6956	0
28686	0
28685	0
28678	0
28676	0
28674	0
28684	0
28683	10
28671	4
28673	0
28682	0
28670	2
28669	0
28677	0
28672	0
28680	0
28667	0
28666	0
28665	0
28664	0
28663	0
28662	0
28661	0
28660	0
28518	0
28659	4
28658	0
28657	0
28679	4
28655	0
28653	0
28652	0
28656	4
28648	0
28647	0
28646	0
28644	0
28643	0
28642	2
28641	0
28640	4
28517	0
28525	0
28524	0
28523	0
28522	0
28519	0
28521	0
28520	0
28526	48
28516	6
28694	0
28696	0
28697	0
28698	0
28699	0
28701	0
28702	0
28703	0
28705	0
28706	0
28707	0
28708	0
28709	0
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	2
28717	0
28718	0
28719	0
28720	0
28721	0
28722	0
28723	0
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
28731	0
28732	0
28733	0
28734	0
28735	0
28736	0
28737	0
28738	0
28739	0
28740	0
28741	0
28742	0
28743	0
28744	0
28745	0
28746	0
28747	0
28748	0
28749	0
28750	0
28751	0
28752	0
28753	0
28754	0
28755	106
1603	2758
63874	1284
5018	4334
9056	108
122704	1466
4323	644
26020	3570
161253	294
55147	5088
100505758	6
10419	3574
54930	934
84962	238
60686	448
5693	8384
122706	0
64403	2102
22985	11362
55017	726
100128908	28
1053	0
23428	7610
100507650	8
57594	576
90673	4124
599	24666
8106	14500
51310	66846
10278	3894
64806	4
116173	1618
4624	6
406990	0
4625	698
100126336	0
25983	1702
100505868	3374
79178	2944
8906	5344
84502	51788
10202	54
414767	0
55449	1432
10901	304
317749	364
728635	30
90668	2402
9362	9994
4901	238
5106	894
80344	12866
161247	24
5720	1432
51016	1280
5721	1912
55072	4660
10379	3194
9985	2046
79711	1002
10548	1860
283629	360
29082	3286
145553	782
4738	12894
51292	6146
26277	3048
7051	268
5875	3256
115817	954
161424	1810
27141	2306
56413	28
1241	328
196883	928
11035	24
4776	2074
57523	1716
643866	336
23351	2052
56948	1372
1215	4
1511	0
2999	32
3002	20
29091	1958
4857	7270
100505922	8
100423019	0
728755	0
100505967	10
2290	10392
387978	474
100506004	0
100506026	0
5587	900
55632	678
23256	2654
1690	128
100506071	0
29966	1908
693209	0
11154	1586
25831	10458
25938	1344
112487	1250
80224	832
100506110	0
84837	616
394	8628
9472	17994
100422822	0
64067	3292
112399	3284
171546	1322
55837	1818
100506143	2
26865	0
26866	0
58533	1744
1073	3660
11177	506
280655	32
100506157	22
6729	3468
283635	3029
55012	1256
9692	1296
5687	5622
4792	1982
100289251	26
84684	362
253959	3246
84312	1956
51562	966
253970	0
7080	18
100506237	4
26257	8
5083	6
89874	8
100129794	12
145282	164
3169	0
100499441	0
319089	0
6751	3902
161198	856
283547	468
10484	6042
8487	516
122553	4476
5411	8038
117153	4
4253	1148
254170	2268
145581	3348
84075	2
122525	310
54813	1276
100506364	0
23116	3976
55015	2046
100113389	2
2287	7520
57697	224
55320	482
100506412	0
140801	8
161357	676
100422970	0
100506433	0
6235	2602
6029	1163
122769	68
6166	5566
4247	1190
55172	966
5427	50
122773	896
23588	5140
9147	5136
378706	4004
382	3566
100506446	0
283551	8
100506463	0
100506499	16
196913	0
79609	900
6655	2536
79944	1028
27109	730
8814	556
11183	3116
51062	11720
60485	1570
51199	3722
100506549	8
145447	496
5836	472
114088	17612
100506566	6
81542	916
283553	0
122786	1318
145438	88
54331	12476
51637	1960
22795	562
5729	38
5732	28
57544	1548
283554	2012
30001	1436
5706	4134
6815	440
64841	1462
10979	3520
80821	3914
652	464
1033	146
10175	1828
2764	6860
10668	806
23034	4272
2643	350
100422984	0
11169	314
122809	1232
93487	4325
3958	1944
9787	0
55030	6854
22863	2812
387332	0
100129075	46
3895	6958
645683	0
645687	0
57161	610
54916	1304
5015	0
100309464	0
10640	3706
55745	1914
122830	3060
55195	0
341880	44
145407	820
55860	4216
5684	1868
379025	2414
5926	2798
387990	26
26520	618
9786	1032
51339	1138
23002	2182
64582	274
112849	404
51528	2038
729665	42
6252	81376
341883	56
64430	2122
51635	3450
5494	10212
317761	4
4990	0
6495	24
51804	152
4331	848
57570	1054
145389	476
161291	130
100506751	6
5583	674
400221	2
3091	5272
6617	320
83851	464
646113	242
100506767	8
27133	532
57381	1100
122876	0
5529	2288
112840	780
81537	2664
23224	2462
100313830	0
2100	50
441687	24
4522	4492
100506245	78
9495	3562
100506266	298
7597	250
22890	1378
3306	13724
145376	40
26030	7274
6710	12368
100506290	0
91612	3670
2877	12
376267	24258
2342	2398
4149	4442
100506321	2
645431	64
2530	3420
693210	0
440184	2
10243	4688
161142	8
64398	3980
51382	11152
1965	4440
26499	10
161145	3810
57475	16636
5283	1112
384	1412
10490	7902
51109	7828
145226	272
23503	2246
5890	98
677	6848
400223	46
87	18218
8816	5916
55218	3572
57452	7358
2079	4448
55334	4424
400224	294
56936	666
9766	4062
100289511	140
6430	20584
6554	10
100506358	4
64093	3314
6547	3090
145241	8
51241	2382
55333	3022
8747	32
8748	14
10001	1440
23508	6820
4293	5364
100506411	596
22990	5394
89919	18
319139	2
145474	0
26037	14162
9628	5808
8110	472
26094	1022
53349	3936
58517	9466
5663	6042
89932	2596
100287558	20
8650	4432
399671	202
79697	1268
641371	1182
10965	1756
122970	272
641372	90
83544	3788
9240	36100
91748	4832
100506476	66
100506498	0
145482	1514
57862	1648
145483	2446
51004	1326
957	442
80127	540
100506517	1842
4329	6268
91750	1188
338917	10
5826	2262
55237	0
646658	348
10577	1242
122961	1106
4053	494
9870	6330
51077	1312
56252	12000
100506536	202
283571	96
1743	5426
83694	6944
5228	328
8892	2616
27030	1770
97	1186
79696	378
91754	5944
10972	6594
2353	1210
100287415	0
122953	3654
10538	2
55640	122
11161	2420
23093	2366
7043	1742
112752	986
55668	484
2103	32
22846	5440
100506624	162
100506603	364
23357	3916
145497	0
64207	7960
85457	7090
283576	9316
57156	7420
58157	3262
100302236	0
29954	3214
2954	842
283578	586
161394	164
122945	44
63894	1772
10598	9730
145501	68
9517	4048
8846	444
81892	974
22938	4190
283579	10
57143	1552
9369	11328
693127	0
100131580	4
1734	7136
145508	150
7253	48
2957	838
677845	0
100506659	36
85439	528
100506700	0
6400	6682
100506731	650
23768	7354
100506718	78
2581	3048
8477	2
54207	1386
55812	1214
11099	1684
79882	2908
161436	850
123016	1378
1112	4518
100506750	0
100506777	18
400236	56
29018	0
100506792	0
90141	132
55775	798
56659	114
5700	6350
55051	1176
801	342618
400238	18
145567	12330
100506832	0
100506817	2
283588	408
9252	852
80017	5878
100124539	0
8111	736
440193	1182
55671	2668
650662	16
79820	0
123036	464
10516	1620
9321	1930
4287	1452
4707	2764
53981	2440
123041	3140
79890	712
5641	3446
9950	2034
1113	43164
3705	44846
319085	8
64112	27940
26175	732
84520	516
55148	4642
55727	1516
57578	5690
341947	2
145270	728
283592	48
90050	526
51676	672
100506919	224
256369	0
78990	434
57062	29732
122509	874
3429	1478
83982	1674
57718	2522
51156	12
866	0
390502	0
5265	136
256394	0
327657	0
145264	0
5267	0
5104	0
12	350
388007	0
145258	0
23405	4794
100422981	0
400242	550
79789	3810
79686	258
161176	292
100506972	4
283596	262
677768	0
51218	4046
100506999	0
27004	0
9623	0
8115	0
100133207	0
100507043	2416
56967	26052
624	84
623	34
100130815	0
55102	6044
51527	1814
122481	168
10914	5248
7443	684
100129345	0
388011	28
283598	0
64919	1776
84193	7544
8812	3470
317762	4626
100507108	106
84439	2720
10858	15976
2009	2454
51466	24662
442909	0
123099	480
7528	3324
123096	5896
442910	0
283600	10
7453	11406
79446	1094
100507124	0
57596	8720
283601	0
8788	8
55384	28660
100507152	220
768222	3060
100507184	6570
100507211	6090
574450	0
442905	0
100126315	0
388015	48
574038	0
574034	0
406914	0
574451	0
406927	0
100288160	2
79104	86
692215	0
100507226	28
767561	0
767562	2
767563	6
767564	4
767565	0
767566	0
767567	0
767569	4
100507242	80
767577	0
767578	4
767579	2
767580	2
767581	0
767582	6
767583	0
767584	0
767585	0
767588	8
767589	0
767590	0
767591	8
767592	2
767593	2
767594	0
767595	0
767596	0
767597	0
767598	0
767599	0
767600	0
767603	0
767604	0
767605	4
767606	0
767608	0
767609	0
767610	0
767611	0
767612	0
494328	0
693121	2
407023	0
494329	0
100302250	0
442897	0
768212	0
574408	2
574409	0
574452	0
100422837	0
100126335	0
574453	0
442913	0
664615	0
724024	0
574435	0
494325	0
100126297	0
100302157	0
100302209	0
494330	0
664616	0
664612	0
100126345	0
664613	2
724025	0
619555	4
494331	0
406924	0
768214	0
574436	0
574410	0
406946	0
574454	0
494326	0
100126308	0
574413	0
574433	0
442914	4
574434	0
724026	6
100507257	782
100507277	0
64150	8
100302145	16
1735	54
145200	6
5527	10100
100507295	38
100507315	452
1778	94544
3320	111218
91833	2002
5891	1432
55778	2896
51550	2334
9895	12970
122416	4032
100422954	0
23186	1412
7187	2020
81693	14
9578	31712
91828	6
7127	1756
100131366	4
1983	15860
677811	0
4140	6358
1152	154430
115708	2794
9529	5104
84334	1622
3831	62654
7517	1194
79038	7008
23368	8842
9556	4918
122402	596
647286	0
374569	54
406986	2
26153	880
400258	20
100288144	9306
388021	1184
64423	25248
122622	570
10572	1150
207	14490
100128927	156
196872	52
283638	45154
122618	246
113146	8614
122616	1386
55038	258
29933	136
3714	7754
256281	2138
2972	8150
90135	8312
23241	24375
647310	102
100507437	436
9112	9624
100128343	0
1397	22634
1396	246
283643	1844
80757	1442
100507497	20
3494	0
3497	0
3503	0
3501	2
3493	6
3500	38
3502	4
3495	4
3507	2
100288273	0
28475	0
28476	0
28477	0
28479	0
28481	0
28483	0
28484	0
28506	0
28485	0
28489	0
28493	0
28497	0
28502	0
28507	0
28486	0
28490	0
28494	0
28498	0
28503	0
28508	0
28487	0
28491	0
28495	0
28499	0
28500	0
28504	0
28509	0
28488	0
28492	0
28496	0
28501	0
28505	0
9834	0
28510	0
28385	0
8755	0
28474	0
28473	0
28401	0
28457	0
28452	0
28472	0
28451	0
28450	0
28449	0
28448	0
28447	0
28468	0
28445	0
28444	0
28442	0
28467	0
338004	0
28455	0
28400	0
28439	0
28396	0
28434	0
28395	0
100288568	0
28432	0
28429	0
28394	0
28426	0
338005	0
28466	0
28465	0
28424	0
28423	0
28388	0
28420	0
28464	0
28392	0
28391	0
28414	0
28412	0
28461	0
28454	0
28410	0
28409	0
28408	0
28378	0
729722	0
646057	0
283755	1672
727832	2
729786	0
606	100
100287326	0
100422935	0
100287399	0
646214	514
646243	0
100422906	0
339010	0
440225	0
727924	0
390538	0
283694	0
390539	2
642131	4
100302233	0
646396	38
100132979	0
283767	10
114791	2480
23191	4878
81614	3724
123606	14144
283683	542
339005	258
283796	26
400322	2812
100132101	78
440233	0
390535	2
440243	0
653061	10
283685	0
7681	216
54551	1390
4692	5122
791115	0
791114	6
23742	34
6638	636
8926	0
347746	382
91380	0
8123	690
347686	0
338427	0
100506948	670
100506965	14310
338428	6
100033413	4
100033414	8
100033415	0
100033416	60
100033417	0
100033418	10
100033419	4
100033420	0
100033421	6
100033422	0
100033423	0
100033424	2
100033425	12
100033426	16
100033427	6
100033428	0
100033429	0
100033430	2
727708	10
100033431	6
100033432	14
100033433	8
100033434	0
100033435	0
100033436	0
100033438	0
100033439	2
100033820	0
100033821	0
3653	2086
145624	26
338433	2
100033437	6
100033440	0
100033441	8
100033442	0
100033443	0
100033444	0
100033445	0
100033446	0
100033447	0
100033448	0
100033449	4
100033450	44
100033451	0
100033453	0
100033454	0
100033455	0
100033456	0
100033458	0
100033460	28
100033603	6
100033799	10
347745	60
100033800	0
100036563	0
100033801	0
100033802	4
100036564	0
100036565	0
100033803	0
100033804	0
100033805	4
100033806	0
100033807	0
100033808	0
100033809	0
100033810	0
100033811	0
100033812	0
100033813	0
100033814	4
100033815	0
100033816	0
100033817	0
100033818	0
100036566	28
100036567	0
100033822	0
338429	0
7337	8146
57194	2386
2562	16260
2558	8886
2567	280
100507007	0
4948	588
8924	18799
645202	9
100132565	0
283768	0
100132202	7
440248	1492
653720	86
440253	362
100289656	34
100507514	116
646278	12
728310	50
321	33432
23359	6602
56160	2502
100130736	4
100130111	264
7082	11102
653073	7
100289637	0
89837	4
653075	9
26082	0
89832	72
100505680	43
283701	0
642397	20
100132024	0
100132726	124
727909	28
100288380	0
728498	37
100288601	2
100132292	2
89839	16
100288637	20
100507035	0
390561	94
22909	2810
54893	4402
4308	12
406993	0
100506669	78
283710	30
51621	17616
161725	1986
1139	200
653125	10
89838	0
728047	30
100506490	1
100129979	0
100506608	8
100506819	54
643699	22
9824	204
6447	16706
100506887	0
26585	718
342184	3730
100506959	258
6263	5516
57099	730
1133	218
56851	3550
161779	474
79768	890
51234	5634
9990	5684
55505	1050
256646	6
254531	13480
23015	4038
100302160	0
440270	3938
100422845	0
57369	338
70	348
9716	1254
54989	4410
723972	214
89978	236
100507466	76
100507480	0
84529	420
161635	2
145845	0
4212	3318
145942	0
100507568	54
161742	5720
283742	1886
10125	5444
400359	0
400360	0
7057	928
161835	136
11245	2956
100505534	24
440275	3882
6727	12740
100131089	284
90427	128
701	34
56924	8984
644809	18
100131244	116
5330	1604
100505573	706
388115	1556
644844	4
85455	5256
90417	542
3712	7469
22893	4492
113189	358
100505617	46
359821	62
90416	682
27079	812
57082	8
100505648	298
5888	38
55177	7998
2644	668
55192	846
643338	430
84936	2358
54866	6
6692	102
171177	302
57617	5728
100505662	6
54567	526
79094	1386
54617	3192
161829	20
11261	11071
729082	4350
11339	14
51203	42
51103	2556
23168	6220
3706	8460
4058	536
26015	3592
7301	27292
23269	2734
693211	0
23005	9342
8681	940
100137047	0
100137049	0
51332	850
100423013	0
100289090	4
30844	772
123745	0
283748	30
255189	0
23339	15098
693212	0
25963	2134
2595	564
825	4152
64397	14745
8773	1410
100505769	20
255252	1068
55142	1594
57519	3482
146059	2194
146057	2866
197131	3034
80021	1200
23582	4218
2038	6
9333	4
116179	0
9836	856
161823	970
146050	1914
27229	3044
7158	8442
4130	191186
9677	3878
1159	1882
161497	238
117155	758
548596	1350
440278	140
2923	5982
80237	90
10169	4378
100302254	36
619189	330
25764	3710
4236	3288
79968	286
84978	1716
728758	50
113201	10738
51496	1076
645212	1328
8669	4146
80208	2946
197135	28
567	17308
140691	384
145645	0
6652	673
50506	20
405753	0
90527	6
53905	476
90525	2984
9153	28
2628	10438
145663	22
79029	608
84419	2
100126311	0
7782	612
283651	8
26258	4708
58472	290
80031	4400
283652	300
50804	4680
399697	320
6557	142
1854	3486
2200	2416
100506059	4
22995	184
100506104	0
399694	814
23741	26304
9728	13656
9318	3150
2585	758
100306975	4
196951	96
2252	12
56986	784
79895	86
11001	234
3067	64
2553	500
55056	1060
100129387	592
9101	3242
373509	2
54822	1664
84888	314
23431	958
100132724	14
388121	1218
1588	2
100506192	0
342035	1864
23312	8882
29106	22276
256586	3032
29767	48010
29766	1392
100506227	10
123169	2002
5597	4584
10017	80
10681	8988
100129973	292
55930	814
100302202	0
4644	39024
10776	25556
56204	1050
3175	12
256764	0
440279	6298
51187	5792
5873	282
100506294	236
9488	274
9236	7142
693213	84
145788	118
161582	174
100506346	94
26108	68
283659	156
4734	274
64864	1576
374618	64
55329	148
54816	2858
645877	0
145783	564
6938	2196
283663	164
84952	4494
145781	230
81488	1142
8854	324
366	188
3990	50
102	4200
664618	8
100506466	70
54629	1280
79811	7070
54778	4338
9133	22
4643	1744
100313886	6
92483	0
145773	7514
9245	0
2958	1806
663	640
27023	0
302	1376
79664	1060
6095	2154
100506491	0
100506510	0
100506530	0
54832	4322
145741	40
388125	70
100289289	0
197003	0
83660	27010
406965	0
100506580	10
7168	8658
100128979	72
114294	634
51065	702
51762	1874
83464	1806
771	502
9960	322
100130855	70
283807	138
8925	20856
494334	0
23604	672
84191	690
6642	7690
79856	2300
5479	2432
53944	1376
9768	10
9325	1054
23060	6358
4947	11660
348093	494
100302184	0
80119	132
80301	4250
348094	1462
51324	2214
123263	788
123264	104
51285	976
390594	2
390595	792
10081	2640
10845	3028
8483	52
54956	496
26831	0
26832	0
9543	666
57722	994
54878	2824
51495	13300
81556	1428
9187	586
10260	1666
8766	11330
84465	802
100422905	0
115752	3646
54962	172
692149	0
5604	19560
10302	2038
6124	35368
595100	14
595099	14
595097	4
595098	0
55055	312
197021	40
4091	1158
4088	5612
79719	3592
64799	136
100506686	278
145853	488
5607	3404
390598	244
26827	0
8554	1438
91860	724
54982	2230
10116	3152
22801	412
10391	21862
8125	6922
100422971	0
80035	20
79400	238
246777	124
283673	172
26035	2498
54852	354
145694	26
9493	58
6176	9058
145837	80
414926	8
7090	4188
693214	0
55075	1206
55323	12090
56906	712
54839	1752
196993	22
79875	1048
10002	16
4649	2180
123228	230
196996	274
5315	130580
56965	7442
60677	4232
3073	2876
80072	14
338949	0
100130579	2
25820	5618
693215	6
100129119	0
646670	0
55889	16
100506212	0
123346	4
585	1500
83440	1522
100287559	58
4756	9436
10021	708
283677	0
27020	28720
80381	1634
388135	8578
161514	18
100287616	54
4016	234
9399	7758
5371	3608
342096	8
732265	0
283731	240
57611	5160
3671	2032
64220	52
80125	14
1583	102
729739	2
8482	11020
84993	6154
440288	40
10620	428
1198	3012
80153	2672
1543	250
1544	0
1445	3428
79748	52
594855	1364
25989	11774
10066	1908
4351	4876
57184	7878
9377	7370
54913	1542
192683	59918
60490	328
56905	906
653641	4
653643	0
54939	1630
79661	2734
693216	156
4123	12100
25942	3896
5780	4826
100506579	0
10073	1720
55272	3628
257364	1340
1464	4304
161753	12
100128285	622
100423035	0
441728	0
92912	1808
26263	888
692224	2
145957	316
123591	1252
2108	3336
7302	10
64843	4
49855	3852
5955	4780
100506704	0
9051	128
10099	21148
79834	6926
81698	4
646853	0
10363	4250
84894	39232
645752	8
440292	2
91450	6
23102	1432
646892	20
10518	952
3419	15210
23205	7364
55466	18090
80349	2222
1381	360
3658	3152
123688	84
5685	4758
1138	46
1136	30
1143	4
646934	0
646938	0
11173	192
10933	29448
1512	2584
5923	26750
729911	60
406960	6
100506846	54
390616	932
23423	2232
23251	570
10588	456
400410	38
283687	252
597	0
54469	1954
2184	550
283688	0
9915	60968
100133746	40
58489	1660
57214	2350
693132	0
23184	2888
59274	3722
647020	2
161502	18
3603	510
80765	268
100506942	32
342125	48
84206	984
79631	880
283726	132
390660	42
647042	8
100134869	2
440295	12
440297	8
80154	14
6218	568
643696	8
727751	31
100133144	2
727849	16
100288549	2
100505503	28
64506	2738
8120	20160
338963	50
283693	56
100505616	392
677778	6
123722	12
123720	1390
100505647	272
9455	1346
83640	268
123207	614
53339	9520
53346	2126
100505661	114
50810	9780
646	0
6457	4504
