Geneid	HISAT2 on data 6: aligned reads (BAM)
3337	7612
693224	0
9524	8310
4713	3086
388512	6
84658	2
84449	1782
30817	176
100129118	76
26664	0
26659	30
390892	0
26333	0
26658	0
6511	2118
126402	4
23581	0
126370	0
85360	472
10994	2834
4854	5510
79852	30
23476	10752
100507441	12
10270	3462
26993	6110
58525	6694
100302127	0
64926	152
114770	0
126410	0
11283	0
4051	34
646575	0
66002	24
26538	0
26532	0
388514	8
284433	2
26539	0
652995	0
8529	8
57834	126
126541	0
126536	0
100507483	0
148231	0
7171	14620
100507503	252
4218	2218
84941	40
117286	0
26017	5490
8907	7874
10365	1652
58513	5076
125972	0
84167	554
10523	6426
79939	9386
9441	592
100507522	732
79086	3836
79041	5896
284434	1474
23309	16984
9002	6
27151	178
93323	120
4650	7412
55850	2006
79629	1052
2063	2672
83878	506
29086	9682
126549	182
79575	11364
64981	2312
79016	6906
57719	5436
84705	1392
83483	20
684	1024
100507535	60
93343	714
100130519	570
115861	14
376497	3236
100507551	36
25796	992
199786	56
79709	3062
23025	92250
55201	13486
23149	4908
10331	0
100507578	0
3640	6
3718	1452
6142	6874
26780	0
6528	30
115098	7356
3780	10692
27106	2284
3594	152
23031	57396
5296	16592
10437	132
84769	808
5864	56358
5143	2852
80726	122
3727	14452
100422833	6
25804	5946
54858	3120
9518	8
100422943	0
126364	24
170463	8420
51477	2232
8178	1894
23770	61396
79036	4616
7311	17312
55049	3534
9244	2774
25789	49556
55295	4386
23373	19480
1311	0
5976	10218
10715	2168
2657	0
11316	6540
54555	3092
9454	1352
10147	27900
93436	3182
284439	3550
54929	1278
4207	0
100271849	0
729991	1590
8625	810
126382	416
1463	20932
404037	21102
53345	70
57794	4040
23383	6224
54815	3744
693225	0
83983	70
51079	13732
374887	5660
148113	96
80714	140
9170	234
51291	824
57130	5908
94039	400
7561	1114
100287160	44
284440	660
440515	2334
56242	1090
81931	154
91120	1176
7643	24
90649	222
100423024	0
664701	16
100302179	0
100129842	2804
199777	2064
7639	282
80264	980
148206	2370
170959	548
7562	2672
148203	1392
284443	2820
400680	86
353088	1690
100505594	40
400682	12
163227	752
641367	18
7594	1296
7757	978
113835	164
163223	54
100287226	14
148198	92
100128139	8
440518	4
374890	158
57615	16
100505693	20
7652	6
646864	0
388523	88
100129543	34
440519	114
100132815	1028
7644	4024
100131479	12
171392	1772
148213	892
388524	171
730087	38
100505851	10
100289269	38
9534	1968
100101266	58
148189	314
100506694	378
148145	16
100505835	28
7386	8210
342865	4174
10775	2432
79156	240
83636	7964
898	510
100507060	0
8725	5892
9745	3222
94023	86
57616	4074
100507550	6
100507527	0
100507571	4
22847	3434
147991	3214
9141	3154
84079	4532
388531	86
390916	868
91646	14
100505480	60
11136	72
84902	690
91442	52
85415	398
55094	1360
126248	238
4037	19456
56301	452
1050	978
80054	370
1054	5534
5184	6750
64377	1388
79047	4304
26065	7662
9710	2950
79860	2
2821	69335
84306	652
10054	10666
100505842	96
126374	1014
643719	160
284402	18
100130342	8
55900	5466
339318	1465
148103	216
400685	0
90075	830
126375	146
57655	4890
6324	21734
3249	338
100128675	236
5349	38
163175	5212
5348	2862
53822	9690
53827	344
100506239	0
148109	8
51599	956
7392	17200
57817	52
4099	13386
933	2410
2864	14
2865	0
2867	12
388533	0
93099	478
374897	10
26330	94
100506469	524
10430	2552
495	352
23354	1178
79171	3104
2116	20
1340	7486
11045	0
27033	46
9757	6364
79713	136
199746	1350
55851	1388
55957	1034
126393	2142
148137	864
115703	10268
58510	0
4868	180
84063	316
333	90350
84807	270
10870	38
7305	196
79414	3124
644096	1194
163183	70
84964	2564
25999	97090
199745	690
284403	280
728361	6
5438	2878
1155	9836
826	23644
1346	2988
147929	556
7705	6568
100134317	70
100506930	544
57677	2366
284406	848
644189	102
84924	1540
728752	416
339324	2596
57711	4774
84911	1780
92283	1586
163081	986
342892	152
728485	96
100507272	38
284408	420
388536	716
25850	334
374899	574
374900	868
147923	1452
199704	980
92285	3154
163087	628
100507359	86
284412	130
100507342	244
284459	3766
84503	1022
148266	1572
148268	778
100507372	176
390927	2532
400692	168
100507433	498
51276	306
163255	4602
22835	2260
163115	848
100129085	30
84775	1484
100507486	306
126231	400
644554	64
728853	444
83889	24
23094	4316
8193	7118
94274	1802
10653	9894
90522	3612
64073	0
9424	162
57828	184
5714	10052
199720	354
399473	752
147965	2676
115727	46
6261	4548
11184	186
27335	7366
81	28040
147968	126
3963	0
653499	0
3960	36
1891	908
100507591	0
100289396	0
3191	13702
126432	716
22933	14204
4793	1680
643669	134
54938	2242
6183	1292
115290	1034
126433	3190
390928	82
10298	2414
342897	0
342898	2
282617	4
282616	0
282618	4
57622	4126
9535	222
55095	11380
54623	6224
55588	10460
7538	962
64857	650
6217	8702
6829	19882
92609	4996
10683	452
348303	10
126272	1708
163126	4140
29124	0
100129935	0
148003	0
400696	0
56891	0
1178	16
342900	0
9149	4060
2091	2410
8857	248
5704	7420
339327	908
163131	4712
284323	2790
4294	25322
148014	6218
79935	98
208	7386
100507646	176
693226	20
126526	1166
23646	72118
147746	1778
57716	436
29950	420
29946	278
645	1238
57731	23122
92799	1420
8425	5408
9253	8612
79934	1754
80271	788
100507668	0
284325	326
6626	1592
8190	16
53916	6124
112398	8812
1548	84
1549	18
1556	254
1555	4
1553	4
1572	2
29785	140
558	2024
11100	13204
90324	2314
7040	658
80776	254
641649	644
56915	1514
593	3826
374907	14
55101	3526
100170765	16
100505495	112
90273	40
1089	0
1087	8
1048	0
100505535	0
4680	0
1084	6
147719	0
63946	0
6223	1456
100505604	0
973	8
9138	3044
390937	68
100505585	20
10567	5558
478	173802
2901	10024
64763	1746
5452	662
100505622	4
100422980	0
100505639	4
162989	3296
116115	870
2931	20120
100132272	128
2077	3850
23152	13696
100505682	0
5050	748
284338	146
284339	4820
1954	40612
84518	36
3991	1832
284340	4
634	24
1088	10
5671	0
440533	0
100505701	0
653492	20
5669	0
5675	0
5680	0
5676	0
5670	0
5673	6
5672	0
284344	0
5678	0
23574	0
57126	8
83639	8
27076	26
653583	436
23474	576
284346	776
7515	3172
390940	168
126298	12370
79177	1988
126299	2808
100170229	154
199731	16626
5329	186
56269	18
56006	3588
3783	142
284348	2296
284349	372
342908	802
100505715	516
7596	852
7638	298
7711	282
100505743	108
7773	652
7673	572
7766	1012
342909	432
7767	272
100379224	250
7768	570
10780	954
7769	1514
7770	1418
353355	1064
9310	626
7771	898
26974	738
7772	632
7733	920
125931	0
388550	4
147710	0
5817	6552
56971	518
388551	0
602	318
23624	10
4059	2036
5819	1196
10452	4718
348	13826
341	236
342	16
346	12
344	104
1209	20962
5971	520
11129	4108
162979	56
79760	754
284352	8248
284353	182
79090	736
388552	1188
90332	4
57787	11558
1158	14
147700	510
2068	2998
10848	242
10849	680
2067	4416
2354	1106
6253	9160
147699	84
7408	840
80207	4214
2828	186
24139	7648
442902	8
100287177	18
2696	100
693227	4
6633	5120
54814	1024
23403	840
388553	0
147912	246
1760	6206
1762	11752
81492	2
8189	10530
3171	0
26145	4366
339344	3720
339345	0
4858	4130
729440	446
768217	2
8993	112
444882	360
388555	4
147920	12
93429	378
374918	0
64344	1124
5536	9869
83987	160
55228	30330
100506012	193
57469	35688
808	332266
5739	16
94235	20
147906	13084
100506068	92
25865	850
100422913	0
29888	12786
79147	3156
6510	68
100170220	0
1175	6410
2909	39470
4861	1676
54958	3438
23211	4426
10055	13782
27113	618
100422899	0
100422832	0
26093	2324
255783	1086
728	152
27202	48
9704	2146
56917	11364
6543	37120
11133	1006
100505681	140
8775	22162
84215	148
29998	2990
30846	2858
29997	7424
692091	0
729626	10
6415	25872
284355	4
1406	0
6822	0
100126800	0
100170223	0
100126798	0
100169951	0
100170218	0
100126799	0
100170219	0
100169959	0
100170226	0
100170225	0
100131137	4
64100	0
56344	2
8605	3014
100505754	80
3978	1484
374920	1508
22900	1124
100505812	62
163071	60
93233	100
2014	274
55260	1058
23546	24
10945	3776
2906	1376
83743	1940
3770	358
100505825	74
9266	8284
114783	17158
6820	4
100126344	0
54854	2
171169	0
6141	10574
56848	6560
1628	3212
770	41650
653677	44
126147	144
2524	190
284358	406
54922	1178
284359	64
2523	814
26291	0
587	1012
51171	580
57664	148
23645	4022
7288	80
4924	18314
27294	282
581	1046
2512	35202
2997	3022
10856	5546
3972	0
100287421	2
1082	2
100170228	0
114336	0
114335	0
100126780	0
93659	0
100505886	0
94115	0
94027	6
100287526	12
4909	0
3743	2
6625	20416
64130	1626
55150	100
8541	19200
3270	94
54795	1296
28968	56
100422979	0
951	106
8463	222
27120	8
147872	0
100505928	0
113091	0
100507003	26
57030	145632
55011	4524
126133	520
2323	118
23521	20638
26819	6
26818	0
26817	10
26816	12
100287619	0
6205	16766
84546	52
406942	0
2217	678
57333	542
51070	2486
5639	48
57479	8044
6237	688
58506	18172
3661	2072
83596	100
3276	6810
199800	168
126129	9428
60385	38
160	27762
80199	2374
81857	3456
100506033	1206
53635	8028
100506002	396
11284	2372
84335	3750
79735	8078
259307	30
23636	3802
22809	836
114132	16
400709	64
51231	2546
25888	1062
400710	68
100287477	22
100169956	0
100191063	0
100169952	0
100169957	0
100169953	0
100169958	0
100169955	0
100170216	0
100169954	0
100170224	4
100170217	2
100170227	0
100131519	118
126123	24
79784	7694
3748	6852
256236	36
9476	76
7376	7092
5424	552
6689	0
4606	150
112703	606
284361	6656
100506114	196
126119	1212
554235	1386
94030	20548
100126781	2
84258	6160
342918	242
50944	40856
6320	668
2854	0
93650	30
84798	632
692203	2
692202	4
692204	0
284365	42
3816	6
55554	0
354	0
3817	0
606293	0
9622	18
390956	0
25818	354
5653	2606
5650	2972
11202	0
284366	0
5655	50
11012	0
43849	0
26085	0
43847	96
90353	452
27180	2
27036	8
284367	72
945	20
284369	0
402665	3222
147645	412
2109	4648
125875	72
4818	90
3982	0
147646	0
89790	138
100129083	0
27181	40
729767	0
89858	0
946	18
7728	1644
729975	148
339352	50
8778	54
100049587	26
407056	0
406887	0
406910	0
147650	786
3036	618
2357	34
2358	0
2359	24
84765	612
100506174	2
65251	486
79898	480
59348	636
284370	2016
80110	1606
9668	958
284371	1682
90317	590
162962	728
5518	40316
90321	848
693228	0
147657	722
162963	544
400713	652
84436	1924
147658	178
147660	276
388558	851
55762	314
7696	310
55769	3896
81856	1463
162966	124
7576	592
90333	813
162967	2042
388559	152
399669	32
125893	346
79986	829
147664	4
100271846	0
90338	3080
55786	3166
84671	1026
79788	122
342926	198
317701	2
317703	0
100507132	0
112401	0
100128254	0
91664	604
170958	602
91661	312
388561	684
147804	238
126017	120
55422	3932
284379	0
503834	0
574459	0
574458	0
100302255	0
574460	0
574461	0
574462	0
574463	0
574464	0
574465	0
574466	0
100302265	0
574467	0
574468	0
574469	0
574470	0
574471	0
574472	0
574473	0
574474	0
574475	0
574476	0
574477	0
574478	0
574479	0
574480	0
574481	0
574482	0
574483	0
574484	0
574485	0
574486	0
574487	0
574488	0
574489	0
574490	0
574491	0
574492	0
574493	0
574494	0
574495	0
574496	0
574497	0
574498	0
100302205	0
574499	0
574500	0
442916	0
442917	0
442918	0
91662	12
91663	8424
5582	20662
59284	12840
59283	1828
100126325	0
59285	48
284415	26
441864	0
126014	62
4696	3690
29844	3314
26121	4282
4849	4028
79165	778
147798	254
79143	13612
79042	1016
6203	17428
11025	18
79168	30
10990	102
10288	46
11026	4
353514	0
23547	6
3903	148
57348	18478
114823	15714
94059	160
148170	48
3904	4
90011	0
11027	10
11024	16
10859	34
11006	50
79166	0
115653	0
3804	4
3802	0
3805	0
3811	4
3809	0
3812	8
2204	18
9437	4
199713	0
55655	2158
51206	198
112724	1280
54869	64
54776	19594
7138	502
7137	50
352909	14
6861	19976
5794	318
255043	892
22870	19038
23640	7152
84446	42720
284417	18
84787	818
100506270	164
125965	8
284418	4
3589	110
147744	52
388564	18
6158	10184
27338	2460
729956	12914
79763	1680
89887	820
57106	3806
284297	368
646643	0
100130827	0
163033	1348
84922	2002
147807	558
100507290	2868
147808	498
51157	2470
51545	420
29903	4954
11338	11346
29924	25758
338321	58
342931	0
204801	0
147945	0
126204	0
126205	0
126206	0
126208	1904
55311	3758
85569	4
342933	8
79149	175
646698	0
100506374	4
147947	3838
147948	502
386758	744
147949	1274
63934	5000
100128252	4808
57573	1870
140612	2340
100506419	510
388566	2842
58491	1276
147670	2466
90485	670
23619	98
5178	62382
100169890	0
100073347	394
57663	0
114026	0
503835	0
9422	3322
6795	68
390980	1430
10794	302
125919	484
57343	2200
10597	412
284306	556
147694	1032
7565	928
388567	640
57191	438
400720	1160
79744	1292
374928	632
100313903	16
256051	1148
162972	518
55659	522
284307	526
348327	306
100288641	24
7693	1648
100506437	56
10520	1636
201516	12
90233	782
7710	1830
79891	1258
284309	3188
54807	374
100506523	42
79818	274
2282	274
100293516	190
84914	3590
730051	1734
147687	1112
147686	1212
10172	534
147685	42
80095	1366
100128398	982
284312	602
7694	1332
65982	14326
79673	2696
10782	1070
27300	2832
100506561	352
7554	822
100506584	4220
342945	680
1	316
503538	174
162968	686
116412	182
6193	8240
100506612	0
100506657	68
100506634	1189
201514	1382
7691	894
388569	970
25799	1896
55663	1066
10998	978
84878	2774
10155	10150
27243	6010
9040	10026
100131691	554
7593	2648
65996	6088
100133046	0
100287457	0
100506173	0
100287534	0
3813	0
57292	0
3810	0
3806	0
100132285	0
100506203	0
727787	0
100505603	0
100505793	0
100289079	0
100506543	0
100288805	0
100506560	0
642273	1576
26751	3376
52	9044
285016	118
727944	0
129787	2066
339822	144
391343	0
54221	28
7173	26
7837	1736
23040	44724
730811	188
100132738	16
7260	4206
51112	4720
55256	2936
100506014	54
246243	2238
100506054	690
6201	10834
78989	36
55821	12
728597	0
100505964	0
727982	0
6664	394
150622	5580
400940	404
100506216	0
400941	38
129607	1112
100506254	0
91543	772
386597	2880
9781	10378
100506274	62
339788	48
339789	40
100506299	96
3398	13102
57498	33616
129642	5311
100506317	14
8853	9984
9270	9398
51692	2892
285148	3396
6868	3234
100506357	312
100506370	0
10971	13864
100506386	28
9014	1078
29841	980
8462	972
192668	1326
6241	14
348738	40
100422929	2
3241	18426
4953	4020
100302743	0
79954	1928
245973	170
10130	5636
3754	11426
130813	186
130814	480
9475	22264
650157	0
1876	1218
9687	4024
23620	642
100506405	0
100506439	0
23175	6698
100422862	0
100422996	0
100506457	0
28951	10038
100422986	6
100506474	146
151354	16854
51594	8718
1653	23424
10408	62
4613	426
81553	38184
729475	190
7447	155118
79677	2322
348654	1010
343930	0
3790	1244
57665	2062
93034	2
130497	66
400946	10
130502	334
57539	3038
4148	258
100506455	0
9741	2938
6382	156
100131373	0
23369	23348
388	25910
64342	1160
151449	116
60526	1134
338	114
100507562	0
114818	4254
54454	1150
165324	648
388931	26
80304	1004
2281	3176
51639	1858
9540	468
375189	28
375190	898
653140	180
50618	5484
100507630	12
646049	2
8648	21058
391356	900
79172	274
109	7786
51277	4732
729723	298
22979	20972
5443	248
1788	2850
100302246	0
100131510	92
1838	7024
55252	2416
100505526	0
3797	84666
10890	16434
150946	1812
3030	8346
3032	5898
165082	90
85465	17688
92749	314
9381	352
339778	10
130106	2
3777	4882
54978	3590
1058	0
56896	10834
22924	23938
54867	3854
60509	2956
100128731	1712
11117	586
3795	2024
10669	5624
84696	64
10113	3510
339779	0
150921	0
8884	4416
51374	1568
790	3118
7781	11074
285126	740
57159	868
7349	214
4358	4720
2976	3618
100505624	24
100505605	246
8890	2914
9784	11026
130557	2430
5496	6680
2498	64
29959	9164
200634	58
26160	6618
64838	8200
2646	162
84226	346
84450	6734
79635	316
11321	3440
9913	8904
22950	7736
9553	2890
64080	236
100302650	96
9577	4060
100422965	2
100505736	0
100505716	78
403150	30
2355	5456
151056	298
100505774	0
5500	34058
245711	66
55006	1150
23160	2418
692209	0
26796	2
165186	242
388939	60
79745	7478
238	1012
51646	18818
81606	3516
253558	1634
92291	132
79623	1446
440854	88
30845	30748
7498	2
6716	8
51072	1554
84661	2236
6683	5540
55676	1806
58484	234
84272	2586
57448	11090
693143	0
55622	814
285045	38
100271832	20
4052	1116
25780	1583
25940	9306
151325	0
100288911	970
51232	11872
9637	11020
5212	256
6801	4152
54497	8982
253635	1492
5610	2518
391365	0
100505876	4946
10153	4008
55471	1782
23683	1706
25797	2362
10602	2484
151393	992
1545	2276
285154	114
64225	5846
92906	4284
130589	466
6432	9504
79833	620
90957	3850
729967	1590
100271715	520
375196	120
6654	8018
100505911	184
344387	46
8491	7080
728730	3360
130733	10120
80745	920
100128590	128
6546	6118
388942	0
400950	12
91461	3062
27436	2470
9167	10980
170850	494
100130921	386
57504	4238
165140	24
23498	76
100506047	4
678	1668
100129726	18
63892	1712
130271	2666
728819	68
51626	3834
64240	146
64241	158
10128	28988
5495	10096
6519	34
9581	107400
79823	690
100130502	0
100506088	0
100506108	2
6496	8
10736	16
400952	2
55133	706
5581	35680
2034	16456
388946	0
90423	260
440862	560
23433	5724
100506142	12
5281	572
9419	2662
100506155	1022
9655	6502
388948	10
100134259	144
100506177	54
90411	13340
57217	2006
285051	14
805	170222
618	7
4072	338
693144	8
4436	6324
56660	1552
100506222	18
2956	4022
80204	20298
100506235	98
3344	2782
129285	9186
286749	0
11037	182
11036	0
3973	12
2492	8
9378	53850
100506300	0
51130	132
100302652	2
494143	238
27248	15458
10936	882
23198	6446
100506338	86
100506318	42
98	4516
388951	14
129852	66
6711	164572
56969	18
400954	4782
57142	185162
130162	1374
6233	13308
4528	3646
344405	190
55704	23604
112942	10076
57223	9262
87178	3670
2202	1292
406999	0
406998	0
100126319	0
100129434	404
114800	12154
7444	330
55120	1276
400955	542
100506891	0
53335	7494
100286932	2
100506934	0
100313884	0
64895	3332
400957	6
5966	284
150962	560
5194	2088
84542	4276
339803	622
339804	3062
130872	4218
9736	21856
100124537	0
7514	17866
84140	1460
10575	14764
150684	1280
10678	2698
200728	910
23301	16920
100132215	232
5013	136
51057	868
4190	60938
7360	36792
51542	2028
57162	2862
150992	4
100507006	242
29094	4542
54812	9664
339807	0
9792	2276
730184	4
6509	8460
23177	11223
5861	22836
10097	56170
200734	10562
100131818	0
730198	4
4211	712
100507073	0
54465	1234
10438	2272
116143	1168
56902	1728
5534	79856
25927	14086
5341	234
554251	286
200558	254
10887	8
9938	622
27302	0
200504	4
56287	0
84168	3180
100423030	0
2673	8904
27247	2760
22848	44668
100124535	0
307	1250
64395	1832
11017	3784
4084	3548
151516	230
400960	498
5093	17128
100133985	102
54980	1408
7072	7816
100302268	0
51449	15902
6637	1044
84908	2340
7039	1602
119	17726
344018	0
165530	20
50489	2
25806	28
525	30
79998	48
113419	4568
79315	0
55577	3180
84693	528
10199	3512
400961	6732
27332	17074
100507113	68
8291	3336
56603	7934
23233	4926
6697	696
2016	2746
94097	13842
26056	13590
344022	0
10322	3296
84279	1654
10574	16176
150726	39806
100507133	156
1961	1566
7840	2034
9027	26
200420	102
51471	8
51002	1070
8446	1312
388960	0
10617	3476
100507148	312
72	188
1716	2638
200424	5036
388962	1600
100507171	2372
55233	990
10797	446
57835	492
1639	88670
100189589	1096
388963	594
100130009	20
84058	1654
6242	2874
83444	3038
23559	4648
7841	3760
116540	942
84865	726
64427	892
85474	0
151534	4
84759	1026
3196	56
165545	50
550	4270
27429	2142
84695	248
1796	244
130951	224
10505	5128
3099	186
56655	1872
6869	658
84141	16
9801	5062
6936	2314
80059	5378
100170221	0
130120	0
5968	8
5967	0
5969	0
5068	0
1496	26390
100422888	0
347730	4168
100507201	0
1720	0
388965	44
8802	5782
1768	1106
129293	550
9168	31218
56888	10944
83439	364
10618	35828
54884	2445
84173	1556
822	542
284948	34
4144	17618
100507238	208
2677	2432
8673	96
10791	536
51255	2054
129303	494
388969	1170
10713	3216
6439	4
10578	104
84913	282
8869	8890
90784	1772
25885	4244
55037	7514
692225	76
10989	10442
51318	8968
65055	16168
55818	6340
51652	22532
7844	6146
64795	15677
925	654
926	12
100286979	198
400966	6
5343	14
285074	164
100507286	2
112597	170
100507307	0
730268	18
5342	48
729857	58
51315	1388
150572	438
2168	40
55258	790
344167	0
200523	4
9451	2224
100507360	40
22934	610
645784	378
100132330	0
100294406	0
3514	0
28946	0
28947	0
28948	0
28949	0
28950	0
28908	2
28907	0
28299	0
28943	0
28915	0
28942	0
28941	0
28914	0
28940	0
28939	0
28913	0
28938	0
28937	2
28912	4
28906	0
28923	0
28935	0
28921	0
28919	0
28933	0
28931	0
28930	0
28916	0
28878	0
28893	0
28894	0
28896	0
28881	0
28882	0
28883	0
28885	0
28870	0
28874	0
28869	0
28900	0
28901	0
28875	0
28902	0
28903	0
28876	0
28892	0
28891	0
28904	0
28877	0
100287723	0
654342	430
100506191	85
645367	18
642838	0
440888	0
391405	0
729171	34
442028	2
150483	6
4118	3572
64969	4562
84874	2960
7549	838
150696	408
30818	11266
51011	1522
653192	0
643085	194
129868	0
150759	3022
400986	1648
729234	520
150763	367
151	50
431705	28
1844	1400
56910	20764
285033	196
55654	11936
9391	14214
23020	16018
150771	68
23397	64
93082	26
10865	952
55683	6740
90342	166
81562	1082
26504	3234
100422928	0
100506036	62
26505	3210
200539	696
51239	1438
54910	5804
51252	356
151313	1708
375248	1088
100506076	476
100506123	643
57730	232
1329	11408
10120	16228
728537	194
7535	150
23505	9010
200403	34
1261	350
3631	24764
493753	4502
25972	3246
11320	8316
343990	15046
80705	760
150590	394
51601	408
129531	920
51263	4342
254773	22
129530	60
10190	2074
9669	10546
51455	4416
3899	9510
150577	2
164832	50502
9486	5406
129521	0
79031	1498
4862	9200
6160	20066
11138	2270
100506262	358
100506286	98
55571	2898
692205	118
284996	2572
200407	33606
731220	194
9448	25472
100506328	0
7850	2
100131131	0
3554	504
8808	340
9173	28
8809	124
8807	22
389015	0
6549	338
84804	604
130827	524
100287010	2
150568	1452
284998	308
100506421	766
5455	2274
100506456	82
100128131	70
64965	2944
11250	322
9392	2670
100506473	266
79074	1202
2274	3494
100506494	92
8440	7718
100506513	4
84417	290
80146	4420
285189	0
653489	182
84620	5466
729121	0
285190	46
60482	18
442038	0
6819	84
151234	6
27233	508
9648	19682
3987	942
5903	23914
165055	246
10913	4
100287216	282
344558	3004
100422863	0
100506574	0
100423027	0
729164	4
151011	1236
100506890	0
65124	524
100506563	32
84220	328
100271835	0
96626	0
440895	0
100422994	0
7851	23
4867	622
205251	792
100505546	0
100507334	0
100287119	3
151009	460
100288570	6
100288695	4
729540	18
100507581	16
699	54
55289	42
400997	18
10018	448
100505634	206
100128130	20
541471	110
64682	2838
10461	1044
84910	2502
129804	4326
84524	1462
376940	3674
727851	808
150465	13876
84172	1906
84269	656
400999	74
6574	9204
284958	0
150468	18
3552	12
3553	32
27178	0
56300	0
27179	4
27177	0
26525	0
84639	0
3557	0
23550	554
7849	280
654433	1696
100506707	52
100130100	0
150472	992
200350	28
729468	10
654412	0
100302128	4
375260	1222
84771	32
118433	228
11159	2136
100506748	956
80255	1494
100506762	16
10096	13864
100499194	0
440900	0
57628	15220
100506782	1008
8886	5216
54520	5400
51141	4854
100506797	4
2019	2
8685	64
165257	2392
55240	222
130355	512
1622	5170
140738	30
6344	90
200373	1552
80775	1258
5775	5414
57669	3030
79134	1102
5899	15782
3625	280
84931	0
2736	56
29842	28
23332	20420
100151683	0
100506849	0
254128	412
84365	2166
7247	10244
129684	3076
2995	226
339760	0
274	23452
339761	84
2071	6492
100506904	2898
10746	1534
100506922	372
5624	32
55677	4158
4648	220
55679	2268
2840	1502
84826	536
55339	5706
100507061	467
5433	2622
83607	2542
79595	4400
56886	8354
9394	16142
151121	0
389033	40
100131320	536
84084	874
440905	88
728378	4
285103	0
91409	434
55627	4250
80097	1242
112714	8
84317	5868
92856	4498
26469	3086
100216479	413
646802	0
653269	23
653275	1
646743	0
150527	2
55997	3
653781	11
100132708	0
344561	30
205147	5026
50649	31526
130074	46772
55041	39140
445582	16
440910	2
100128270	0
150786	770
100287712	0
389043	0
401010	32
113457	116
653784	2874
150776	2206
90557	648
440915	0
100507474	94
100507460	930
29798	208
408029	0
554226	120
100313824	0
646915	34
100128406	14
339742	82
2863	10
116372	392
344148	484
100507536	0
4249	3820
100507553	0
151162	13046
81615	2546
130013	16
100129961	274
905	7522
80122	12
22930	16264
84083	946
23518	41878
406915	4
23190	12000
3938	4
100507600	0
4175	1846
1615	4662
100131316	22
7852	274
80731	194
3176	2190
339745	4148
11249	1792
647012	22
53353	8930
8942	50
55843	66
79712	6652
9839	24282
401014	12
100505498	4
728773	0
92	3264
5000	7060
55777	3780
26122	6320
3800	164496
130576	240
130574	1826
27249	4190
642340	18
150596	4
390	1518
375287	534
9111	250
7130	88
55183	7628
4703	664
26225	4348
785	28440
10254	4468
114793	25446
55660	6434
151188	596
56475	1270
114805	5208
3760	10724
4929	3358
2820	8086
11227	0
57471	25104
728066	128
9595	98
130399	3952
90	2264
100505936	22
151531	424
130940	396
8502	25764
92196	22
85461	2276
151525	1198
29994	3440
100505957	10
643072	250
64844	6354
9936	1174
4065	194
22925	260
3694	0
100505984	0
5937	2066
10010	2262
100506037	4
100506015	10
10213	7074
100506055	3370
10716	15406
57282	37676
1803	628
100506077	6
2641	0
2191	324
64135	776
25801	3902
90134	1002
55137	680
2888	820
22837	2920
100337591	4
151258	816
6328	8630
6326	63324
80034	23574
2591	318
100506124	698
79809	3726
100506134	8
6323	26040
6335	656
6332	424
129446	0
8708	1136
27347	13656
253782	22476
115677	530
57405	53
57818	0
8647	22
10170	32
4036	1442
129880	3078
10324	408
79675	2686
9360	6842
129881	202
493911	204
151230	2622
6741	9072
29081	2090
130507	25540
140469	42
440925	0
389058	64
100505695	2
100506147	50
285141	144
2571	25254
26003	7538
9874	15290
79828	2270
80067	3370
79901	2700
1781	11330
8604	16542
8520	1628
254042	438
1745	2160
1746	286
3655	3494
100287375	12
5163	1690
91149	542
11069	51130
51776	2296
339751	12
83879	194
6670	5590
100128905	0
29789	15486
100131390	192
9541	3592
79634	5100
151556	13852
7456	2534
440926	84
1134	90
1123	167194
1386	7816
100126350	0
518	15280
80856	8040
344191	2
3239	0
3238	0
3237	0
3236	0
3235	0
3234	4
100506783	0
406903	0
3233	0
3232	14
401022	410
100506798	28
3231	164
10651	5314
100302142	0
375295	162
220988	30960
4780	3888
100422824	0
100130691	614
8540	5532
150737	320
92104	1068
50940	222
100506816	0
129831	888
114880	3690
100506831	416
8575	4468
100506850	270
494513	346
51661	202
65977	3372
100506866	40
7273	2394
100506892	196
285025	52
91404	11414
151126	5914
100506905	0
100302172	0
57703	2712
10477	9038
3676	744
375298	160
4760	1120
6744	10414
151242	34
5136	9306
54431	11290
2487	1636
10787	70368
142679	1390
129401	694
91752	2764
100506923	2
401024	92
55854	12938
3685	9566
165215	23624
151112	20
10203	1332
7035	288
51454	2158
693146	0
116093	0
1281	400
100302219	0
1290	10220
100422908	0
84128	4182
30061	1010
54529	5364
150709	264
64172	850
94101	4400
5378	2732
2660	126
84281	1000
26275	1896
3628	3882
54842	28776
100131211	270
100506964	14
4664	5650
100506945	0
2744	59884
6772	12862
6775	5306
4430	7884
64859	280
8436	1214
100506977	0
23671	7154
100506993	0
64002	0
57181	38968
56171	1254
9262	376
57520	5878
100507039	0
284992	72
100130452	0
9330	3042
401027	18
80055	8813
91526	530
23451	24748
80219	4036
3329	15990
3336	5498
25843	9388
130132	2158
92935	814
66037	4
5334	7310
23314	14110
100288092	1730
150538	884
348751	248
205327	5694
129450	1930
79568	1242
26010	8954
130535	1090
151246	360
316	104
344454	2
100507140	106
9689	6464
100507159	0
1195	11674
53938	1276
60491	2124
4999	2230
285172	14674
4709	3368
8837	1422
843	358
841	298
130540	162
66008	15436
55437	1968
151254	104
65062	4268
58538	86
57679	9666
65061	0
8324	328
100505748	274
165057	146
100288301	2
7341	12058
51602	3672
