Geneid	HISAT2 on data 4: aligned reads (BAM)
160518	1458
254013	184
196394	1440
440093	354
55196	714
636	178
121512	1714
10059	3442
51067	252
5318	270
341359	0
84920	22
100130830	0
144245	432
144402	656
55605	3464
225	1100
283461	24
114134	1538
120892	1650
100506072	0
283463	0
1272	3846
29951	332
100506577	0
283464	776
10138	1124
85437	2442
51535	1072
144165	472
100506684	6
80070	4
83448	286
51135	554
5756	1880
84216	274
4753	1522
440097	352
83956	0
51054	20
196527	2006
400027	872
196528	762
9169	2460
81539	2024
54407	3626
100288798	2
55089	34
347902	258
100233209	42
91523	80
79657	512
8909	414
10411	3546
55652	5656
51564	1680
7421	8
79022	1004
1280	76
29843	344
100505587	76
5213	7556
140461	1516
387856	754
643162	32
121275	16
341567	6
121274	952
100505923	26
23519	2
121273	16
341568	0
3906	0
54934	638
677815	0
677793	2
677794	0
144438	698
904	80
255411	0
112	3140
100506125	22
784	2594
9416	2178
27289	1160
85478	120
51303	236
377	15362
7480	878
7471	10
23109	12928
5571	1430
8085	2766
121268	70
50846	16
55716	694
100288366	0
10376	3043
100289104	10
7846	1275
100293962	34
84790	575
5630	16
10024	0
338761	26
79962	24
65244	580
100335030	0
23416	4508
10445	1800
84070	0
25766	560
91010	1034
7009	28678
57701	1056
100286844	76
144233	108
23017	19664
283332	0
359	0
362	282
363	290
29127	564
41	3260
6602	1526
2819	426
84987	1122
91012	1608
51474	1570
100302220	0
121006	0
113251	1082
57609	2018
466	506
283471	0
25840	13692
613227	0
4891	1678
25875	1698
81566	1120
7024	1446
5463	2246
9802	9106
57228	92
51411	112
1990	4
11226	44
9498	412
6334	92
283401	928
401720	106
728503	4
341405	0
94	766
91	1814
160622	1940
100506166	60
3164	5248
60673	818
100506625	0
144501	4
283403	0
283404	0
3855	16
3887	44
3892	16
3889	0
3891	0
3890	0
3888	0
9119	0
3854	0
286887	0
3853	0
3852	44
112802	4
121391	0
140807	0
319101	0
3849	0
3848	4
374454	0
51350	0
3850	4
3851	0
338785	4
196374	6
3856	16
3875	74
1975	5684
283335	644
23371	7040
84926	5704
3489	522
8435	4
51380	1324
283337	1330
3695	130
5916	622
84975	710
9700	0
5204	8048
60314	1364
8086	1300
121340	82
6667	1526
269	0
54458	1530
5094	9024
7786	1128
6895	348
8620	164
11016	1310
517	4956
57658	3744
3229	0
3228	0
100124700	0
3227	0
3226	0
406973	0
3225	0
3224	0
3222	0
3223	0
3221	0
693200	0
440101	16
100240735	2
100240734	0
400043	30
23583	628
23468	4710
3178	10567
100506653	638
4778	24
22818	2870
442892	0
53831	0
25946	11860
100506666	0
3678	252
121355	8
3071	100
5153	1798
5502	1376
644076	0
90070	4
117159	0
118430	0
9840	882
58158	4
441639	0
121364	0
254783	0
283365	0
390321	0
254786	0
390323	0
403282	0
390326	0
341416	0
390327	0
403284	0
341418	0
121130	0
196410	64
3679	8042
2647	2924
5959	184
967	10344
100506701	760
10220	3328
84324	1146
29095	264
85406	916
440104	684
4327	10
84305	564
1606	738
6490	20
1017	244
5869	9202
6821	1244
64375	592
6231	6351
2065	1220
5036	2252
6171	5842
84872	240
23344	1236
140465	3866
4637	12338
6601	9204
100506719	62
10193	1322
79035	1456
283375	22
283373	2546
93058	942
1431	4330
10330	1508
9924	1478
51561	20
6773	2560
319	0
8914	222
4284	4
283377	264
27165	506
5939	1278
11176	2470
506	14810
692090	10
26789	8
100506732	6
10728	1886
4666	10664
5557	134
8630	1682
121214	2
8608	24
11318	0
100130083	0
9880	264
6866	110
4640	0
23306	510
4665	1558
6778	2322
4035	24474
100302201	0
11247	60
6472	1350
56901	3748
246329	110
22864	2986
3626	20
83729	28
2735	210
64333	178
4141	2230
1649	806
693201	2
114785	1298
10540	3340
3798	177940
79837	1312
196403	3862
115557	4124
65012	538
2583	766
10956	5202
116986	8754
100130776	16
6302	2186
1019	1550
92979	594
1594	8
4234	150
25895	140
10102	840
10677	186
10106	6654
407016	0
100506805	6
100289282	0
100289313	4
100506844	724
91419	150
100506869	0
121227	120
9194	16
338811	482
9958	718
23041	1742
283416	4
406891	0
57460	1006
100506911	0
552	44
283417	460
10329	296
57522	752
144577	86
115749	0
11260	2334
29110	798
283349	168
693129	0
2799	2024
23329	144
400046	68
11197	5566
23592	1306
253827	2484
100507065	6
204010	4
8091	0
100129940	0
84298	690
51643	1598
11213	272
92797	4
23426	90
55832	2832
100507175	20
8445	538
3458	20
55801	0
50616	0
56890	548
100507195	0
5908	1584
100379132	0
100507250	20
57122	536
55508	282
4193	1648
1368	800
11052	2118
100302182	0
4069	20
100507296	0
8089	322
10818	2354
10576	2820
376132	0
144453	54
117177	2510
196446	18
100507317	72
4848	1266
27345	1232
5787	1700
100507330	0
5801	182
7103	42
8549	22
196441	1316
83591	310
55266	814
23011	1528
100507345	66
64786	1480
729633	0
121278	0
283392	290
29953	250
100507363	0
100507377	0
552889	5238
3747	898
84698	144
256710	12
144321	124
11010	230
11103	272
100289143	0
22822	2846
4673	10742
79738	918
114882	2088
23390	2580
1466	1028
144455	16
100507484	0
89795	1430
100507498	4
6857	4942
100302136	0
5074	280
4659	3258
100507515	4
283310	152
374462	12
4618	0
4617	0
8825	98
693202	0
693203	0
79611	1934
8499	916
29080	422
84190	136
160335	1048
55117	292
144448	12
84125	12
8092	0
9182	8
4922	0
25834	242
100507559	0
400058	0
160419	0
91298	1246
80184	950
160418	700
4254	604
728084	14
1848	2106
282809	648
8693	286
490	5138
338758	454
100507594	4
196477	0
1833	0
11081	0
4060	326
1634	7944
694	2052
574016	0
574028	0
100507616	0
338809	0
440107	4
8411	1338
643339	4
100127919	0
100287580	102
11163	958
7334	2936
28977	600
144481	12
8835	228
8738	356
10154	154
51134	460
144486	20
57458	728
574449	0
100505569	0
55967	2016
7181	906
55785	1330
55591	1712
442903	2
10988	2320
84101	30
59277	2326
100505645	0
6636	704
120935	18
144193	8
3034	4
4048	1370
2004	148
5128	1858
144535	6
374467	4
100506464	12
121441	390
196475	36
100302289	0
406926	4
100422924	0
121456	8
643770	16
100128191	18
7112	1254
5250	7054
677832	32
100505759	520
121457	228
317	648
56899	1634
196472	0
23074	1116
55592	70
100302217	0
64431	1122
120863	18
55681	468
100505802	0
246213	18
9971	0
283431	6
121601	340
160728	4
27340	442
400	2136
121599	0
4604	2292
100505814	0
56994	2666
50511	142
79158	3709
55332	238
51019	962
79023	150
55010	16
5367	0
3479	108
283432	8
5053	270
429	1814
374470	4
55576	18
100505882	6
51559	562
253724	34
7184	10266
728568	308
6996	324
83468	218
29915	806
4801	2100
7296	2064
390354	552
493861	30
50515	1860
84102	166
121053	186
160428	270
23325	1660
55198	3330
387882	192
9891	1568
10970	902
255394	158
55703	368
100287944	0
5992	2170
100505978	16
55188	832
90488	1582
80298	878
1407	808
121551	476
11137	1044
11108	1062
121549	0
9671	466
1240	208
11153	150
9733	1312
23479	3974
338773	56
6404	142
23603	2412
54434	1304
1610	4
100505997	142
55530	892
100131733	8
84749	776
121642	334
7374	1922
100506415	8
32	3072
121643	8
283446	2
83892	1714
89910	1680
326625	964
4598	552
84915	486
84983	70
59341	26
51228	2084
84260	984
9815	1190
88455	956
400073	1572
28981	664
488	11444
51434	1424
10094	3158
51184	462
29902	348
51699	1870
144715	26
160760	394
79600	504
84329	660
5501	3886
160762	0
4633	0
100131138	0
23316	1072
144717	346
10019	962
6311	1816
8315	780
80724	786
217	20744
100506808	0
51275	484
8550	582
89894	264
10961	2138
80018	710
10906	860
283450	3100
100506435	16
6128	8630
5781	13386
100302227	0
22895	5984
4938	216
4940	678
4939	372
1840	2362
8437	484
387885	14
79039	804
84934	884
115811	58
53373	6346
80024	770
196463	548
10993	1032
113675	474
64211	0
100506452	0
100506465	58
9904	1036
6910	4
255480	0
652191	0
6926	806
23389	2746
693205	0
100287569	46
643246	190
79794	1038
84900	530
8739	34
26259	438
100506551	12
54997	628
23014	2506
4842	144
283455	462
5985	376
55884	9670
54621	610
100506570	0
5037	6846
51347	3156
64426	1422
84530	1176
26353	5908
144742	0
160777	0
387890	0
5564	878
11113	3360
100302274	0
92558	818
11021	1370
10985	1910
6175	8814
100506649	82
5829	1402
283458	164
26834	0
26835	0
23409	96
5319	0
4440	1342
1337	11172
51499	410
283459	1580
8683	884
8655	7248
100506668	334
84274	780
9921	4532
51367	686
9478	5064
9761	5010
84747	2714
35	1192
121665	2142
283460	0
6927	144
64897	438
8638	46
5027	610
5025	270
10645	6656
51433	2318
80196	1030
84678	1150
84876	422
283385	22
144404	746
54509	24
338799	856
23067	1098
3242	10
5715	962
144406	108
605	904
100506691	4
22877	606
254050	168
386653	0
79369	48
56616	1654
65082	438
6249	3166
100507066	0
55596	508
65117	2174
9735	206
338442	0
8843	0
27198	18
8562	1630
84660	20
9026	9288
79720	2026
23457	1038
79676	460
51329	7138
57605	2290
100422931	0
100507091	0
10198	226
91574	524
8099	11728
55206	1446
100293704	84
387893	1124
196383	456
11066	704
353116	1448
10959	2640
100507130	4
57696	516
1967	1102
2967	398
79867	440
23545	858
196385	142
80212	3362
144348	8546
144347	216
9612	5214
949	2772
100288312	0
7316	12148
57647	430
140707	116
65985	1230
114795	2848
400084	0
100128554	10
100507206	388
387895	4
440117	0
400087	0
92293	1164
121260	732
100128276	38
144423	394
121256	426
100190940	34
440119	228
11211	392
9271	0
23504	904
2054	850
5901	3344
283383	590
100128840	0
116437	4
100128002	0
338797	0
100130825	6
6433	1872
4326	2880
8408	2364
80324	390
57634	1960
677829	0
347918	60
317781	1462
79050	438
50614	2662
100130238	60
100506978	0
57666	1852
100506996	0
100507023	58
100507055	0
22953	46
5426	396
5827	548
192111	884
23141	1264
2802	3512
55743	906
100289635	680
7574	0
7637	0
7699	376
440122	42
7556	570
10795	442
647589	0
284232	4
100506971	0
348021	0
266695	0
7278	0
100101938	0
100287114	0
93492	30
54737	2474
55269	864
9205	320
400099	52
7750	2552
2700	18
2706	360
10804	6430
51084	3936
8100	576
53342	5210
221143	320
64328	814
26524	480
10284	6816
221150	30
78988	1344
650794	88
100505610	18
253832	160
221154	2030
2254	324
100506622	12
646201	0
6445	12
26278	1602
100506680	4
100506697	42
55504	154
100506717	0
4285	252
542767	0
387911	0
400110	2
221178	990
100313842	0
338872	0
100287275	0
143	462
374491	4
479	0
56163	0
55835	226
646405	158
5042	28
219287	1598
9107	1352
9818	1204
51761	134
387914	28
6049	1220
1024	266
10810	10830
100506956	0
2835	256
219333	2848
6144	10587
26771	10
619499	16
387496	254
2971	2008
219402	992
222484	314
51082	1398
100506997	4
219409	2
3651	0
432369	8
100132234	0
1045	0
646625	0
2322	12
100288730	148
255967	1080
2321	5576
51371	4710
283537	630
23281	388
6541	1162
5412	5284
440131	0
84056	810
100507040	8
100188949	4
3146	9503
10208	510
241	48
100507084	0
100507064	2
84935	116
122046	62
10808	3094
145173	980
122042	12
196549	2
100507099	4
10129	1448
646799	2
675	24
90634	980
10443	1958
116828	64
23047	1488
9365	46
90627	778
5983	154
26960	930
4081	70
100507114	0
9201	1594
54937	48
728591	14
23111	3946
100507135	22
8900	82
400120	150
5994	274
4093	846
29880	596
11340	540
55578	822
122011	2
10631	6
7223	68
51569	3640
341640	856
161003	4
80209	674
387921	932
10186	4266
57511	1206
100422940	0
400123	2
646982	0
2308	1360
100507202	2
100313896	2
10240	480
10166	306
283507	168
693206	0
1997	820
11193	904
100422878	0
89890	1134
84078	136
9617	192
79612	510
26636	0
28984	4578
23078	896
100507240	8
160851	28
11215	4186
8600	0
144809	0
94240	218
29103	2118
55068	406
160857	38
144811	438
121838	0
100507253	20
387923	1510
8848	15456
641467	80
26747	244
55425	254
2963	1046
386618	234
100287803	1314
7178	25736
677814	0
100190939	460
253512	664
100507293	2
83548	908
220081	8
220082	0
283514	28
23091	2052
1361	0
100507343	12
3936	424
80183	430
731932	0
23143	476
2098	2426
3356	48
8803	1956
55270	594
29079	1434
9445	23294
5925	1394
10161	388
1102	1110
100129597	0
57105	386
22862	2422
2862	0
81602	432
81617	1864
83852	430
51131	752
55213	2320
115761	10
84650	328
3839	1738
220429	0
57213	906
8847	96
10206	796
283518	2
406950	0
406948	0
10301	70
145165	34
220107	32
79621	430
2974	0
647166	0
220108	150
647174	4
26512	882
100507398	50
115825	526
79758	352
100507413	20
283521	68
83446	0
540	240
440138	96
9724	1136
100506859	10
341676	16
4752	296
374500	314
644623	16
55901	780
51028	1756
26586	294
220115	14
144983	279
10910	1002
11061	68
100313778	0
5100	352
10562	34
100507428	0
100302187	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	1396
100129744	0
81624	280
81550	554
100422973	0
64881	352
283491	0
647264	0
100507505	0
5101	3296
730236	24
57626	38
6315	20
100288130	0
1602	304
440145	1122
79866	36
22894	944
10464	350
688	172
11278	1532
100507612	0
100288208	0
338864	0
647288	0
9882	1012
170622	1788
7347	278
4008	560
729420	0
115207	3470
690	0
730249	0
1203	986
26224	1820
23077	2796
8796	2
100129307	0
122060	2374
100505518	16
1910	7500
5457	10
79596	550
64062	1442
100505538	110
54602	1998
10253	3076
114798	536
84189	4
642345	6
26050	368
693207	0
144776	0
407975	26
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	1548
10082	316
1638	44
23483	386
160897	402
11166	1722
100507533	926
10257	272
9071	3828
22873	3382
100289274	206
5611	1750
55757	632
266722	1042
27199	0
100507566	2
10150	2798
5911	4848
3843	4584
10160	4038
140432	0
100422881	0
100507587	0
8428	2764
100294005	0
6564	0
23348	2778
100289373	48
337867	1678
2841	4
1880	36
100131561	0
693208	0
9375	3014
171425	286
100422861	0
85416	572
7546	1206
100507636	92
5095	780
87769	170
100507654	0
84899	998
259232	1136
9358	86
2259	284
283480	4
283481	118
7174	1060
196541	12
643677	0
93081	168
79070	130
54841	1010
2073	1122
121952	30
6555	0
267012	0
728192	8
1948	1960
55082	3850
283483	0
728215	1012
100302286	0
3981	898
84945	544
10673	28
23026	246
100505479	1498
8660	2060
1282	1820
1284	2462
55647	298
55739	3562
79587	1160
3621	528
283487	36
55608	2086
100505494	224
100505512	0
8874	3126
100505533	2
121793	248
6656	324
100505996	324
100506016	0
122258	0
10426	652
400165	0
23250	1048
100128278	0
100506063	6
100289410	30
23263	8792
2155	32
2159	126
8858	6
55795	664
100506079	42
8451	1628
3916	6508
79774	172
113622	178
55208	692
55002	2554
7027	2704
496	0
6011	0
100130386	10
348013	48
2621	2728
650669	0
100506394	144
643365	4
22821	2076
8881	2736
65110	2412
283489	412
100132257	0
440153	0
404785	0
100506092	0
100506303	0
100506350	0
100506225	0
100506179	0
440157	5
642477	1
100506616	0
641455	0
441669	0
441670	0
390429	0
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	0
91875	316
57820	844
100113391	0
85495	16
10038	984
7011	824
123103	2
55644	1080
328	2268
90809	1428
4860	722
338879	0
390443	0
122651	0
493901	0
341799	0
283	30
6038	244
10876	0
64184	0
6039	22
6035	2914
100507513	8
6037	0
643332	0
6036	0
64745	908
29986	10
57447	208446
122664	24
440163	0
84659	4
122665	0
55701	3262
51222	1546
643382	62
390445	0
100505493	1458
3183	10222
57096	14
11198	2532
57680	1972
692053	0
319103	0
84932	1016
9878	1928
56339	836
6297	3322
26533	0
28693	0
26534	0
28692	0
26686	0
28691	0
28690	0
28689	0
28688	0
6956	0
28686	0
28685	0
28678	0
28676	0
28674	4
28684	0
28683	0
28671	0
28673	0
28682	2
28670	0
28669	4
28677	0
28672	0
28680	2
28667	0
28666	0
28665	0
28664	6
28663	0
28662	0
28661	0
28660	4
28518	2
28659	0
28658	0
28657	2
28679	0
28655	0
28653	0
28652	0
28656	0
28648	0
28647	0
28646	0
28644	0
28643	0
28642	0
28641	2
28640	0
28517	0
28525	0
28524	0
28523	0
28522	2
28519	0
28521	0
28520	0
28526	70
28516	0
28694	0
28696	0
28697	0
28698	0
28699	0
28701	0
28702	0
28703	0
28705	0
28706	0
28707	0
28708	0
28709	0
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	0
28717	0
28718	0
28719	0
28720	0
28721	0
28722	0
28723	0
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
28731	0
28732	0
28733	0
28734	0
28735	0
28736	0
28737	0
28738	0
28739	0
28740	0
28741	0
28742	0
28743	0
28744	0
28745	0
28746	0
28747	0
28748	0
28749	0
28750	0
28751	0
28752	0
28753	0
28754	0
28755	138
1603	3374
63874	1722
5018	1370
9056	44
122704	1174
4323	834
26020	3598
161253	32
55147	1736
100505758	10
10419	722
54930	768
84962	446
60686	266
5693	3140
122706	0
64403	564
22985	3698
55017	736
100128908	8
1053	0
23428	732
100507650	2
57594	218
90673	1268
599	9124
8106	8510
51310	8822
10278	1688
64806	0
116173	1108
4624	0
406990	0
4625	80
100126336	0
25983	668
100505868	624
79178	1394
8906	1822
84502	6878
10202	8
414767	0
55449	602
10901	210
317749	212
728635	20
90668	482
9362	2882
4901	152
5106	484
80344	4824
161247	26
5720	2470
51016	518
5721	1680
55072	1160
10379	2346
9985	666
79711	330
10548	1096
283629	88
29082	2702
145553	376
4738	4468
51292	1416
26277	1402
7051	40
5875	632
115817	520
161424	370
27141	940
56413	4
1241	60
196883	254
11035	0
4776	2944
57523	882
643866	234
23351	1530
56948	478
1215	0
1511	8
2999	94
3002	118
29091	524
4857	1910
100505922	26
100423019	0
728755	0
100505967	8
2290	2546
387978	252
100506004	0
100506026	8
5587	902
55632	568
23256	1514
1690	74
100506071	0
29966	974
693209	0
11154	408
25831	3084
25938	1689
112487	704
80224	332
100506110	8
84837	762
394	12208
9472	4156
100422822	2
64067	2924
112399	2788
171546	1350
55837	824
100506143	5
26865	0
26866	0
58533	2133
1073	3066
11177	444
280655	2
100506157	14
6729	1358
283635	1974
55012	1070
9692	774
5687	2126
4792	1856
100289251	12
84684	16
253959	934
84312	832
51562	898
253970	4
7080	0
100506237	0
26257	0
5083	8
89874	6
100129794	34
145282	60
3169	0
100499441	0
319089	0
6751	662
161198	1286
283547	146
10484	1360
8487	282
122553	1068
5411	3344
117153	0
4253	446
254170	678
145581	442
84075	0
122525	264
54813	636
100506364	8
23116	700
55015	1202
100113389	0
2287	3142
57697	106
55320	136
100506412	0
140801	0
161357	82
100422970	0
100506433	0
6235	8266
6029	743
122769	62
6166	3018
4247	512
55172	382
5427	32
122773	290
23588	1828
9147	1970
378706	788
382	1818
100506446	0
283551	4
100506463	0
100506499	2
196913	0
79609	210
6655	2402
79944	376
27109	412
8814	138
11183	2124
51062	1448
60485	988
51199	1772
100506549	0
145447	46
5836	388
114088	5026
100506566	0
81542	1316
283553	6
122786	1224
145438	20
54331	1828
51637	1794
22795	390
5729	166
5732	34
57544	600
283554	362
30001	578
5706	1812
6815	402
64841	528
10979	5652
80821	1692
652	106
1033	28
10175	1678
2764	7152
10668	1078
23034	3220
2643	310
100422984	0
11169	98
122809	1122
93487	2218
3958	3842
9787	8
55030	768
22863	974
387332	0
100129075	30
3895	8372
645683	2
645687	0
57161	876
54916	628
5015	0
100309464	0
10640	3112
55745	848
122830	1112
55195	0
341880	28
145407	322
55860	2070
5684	1380
379025	1504
5926	1416
387990	16
26520	342
9786	460
51339	302
23002	452
64582	18
112849	240
51528	960
729665	0
6252	6780
341883	8
64430	1614
51635	1670
5494	3678
317761	0
4990	0
6495	130
51804	72
4331	722
57570	546
145389	312
161291	314
100506751	6
5583	722
400221	12
3091	3570
6617	322
83851	24
646113	80
100506767	8
27133	20
57381	2032
122876	0
5529	540
112840	284
81537	1078
23224	2132
100313830	0
2100	6
441687	0
4522	1642
100506245	70
9495	520
100506266	66
7597	118
22890	1308
3306	3210
145376	28
26030	2436
6710	1990
100506290	0
91612	2538
2877	4
376267	2796
2342	782
4149	2620
100506321	0
645431	32
2530	1106
693210	0
440184	2
10243	1142
161142	0
64398	1748
51382	3354
1965	1528
26499	0
161145	878
57475	2364
5283	594
384	634
10490	2424
51109	3798
145226	48
23503	878
5890	60
677	6300
400223	56
87	3396
8816	2190
55218	2054
57452	1554
2079	3266
55334	2110
400224	24
56936	56
9766	968
100289511	22
6430	6716
6554	6
100506358	0
64093	2766
6547	388
145241	0
51241	1588
55333	2170
8747	0
8748	4
10001	418
23508	600
4293	86
100506411	106
22990	1632
89919	2
319139	0
145474	6
26037	1732
9628	470
8110	200
26094	198
53349	886
58517	3356
5663	2046
89932	2882
100287558	20
8650	1794
399671	56
79697	210
641371	674
10965	672
122970	106
641372	54
83544	2374
9240	5184
91748	984
100506476	106
100506498	0
145482	1328
57862	1158
145483	244
51004	484
957	196
80127	298
100506517	3700
4329	8094
91750	354
338917	0
5826	1134
55237	0
646658	156
10577	1880
122961	744
4053	480
9870	1348
51077	923
56252	2166
100506536	22
283571	40
1743	2308
83694	980
5228	756
8892	980
27030	736
97	370
79696	114
91754	3512
10972	5810
2353	2190
100287415	0
122953	872
10538	4
55640	90
11161	1708
23093	528
7043	1120
112752	736
55668	232
2103	10
22846	2298
100506624	28
100506603	154
23357	1216
145497	0
64207	1290
85457	4116
283576	1318
57156	542
58157	1586
100302236	0
29954	1522
2954	390
283578	88
161394	20
122945	18
63894	786
10598	2508
145501	20
9517	790
8846	138
81892	1244
22938	1322
283579	2
57143	272
9369	842
693127	0
100131580	0
1734	15782
145508	114
7253	24
2957	202
677845	0
100506659	18
85439	340
100506700	0
6400	2862
100506731	22
23768	2194
100506718	14
2581	2202
8477	50
54207	282
55812	358
11099	1282
79882	1626
161436	354
123016	726
1112	2642
100506750	0
100506777	4
400236	46
29018	0
100506792	8
90141	106
55775	234
56659	14
5700	1346
55051	296
801	60918
400238	22
145567	2616
100506832	0
100506817	0
283588	120
9252	470
80017	4132
100124539	0
8111	88
440193	352
55671	1590
650662	0
79820	0
123036	152
10516	876
9321	922
4287	524
4707	2076
53981	1284
123041	466
79890	572
5641	920
9950	1206
1113	2144
3705	14570
319085	0
64112	3046
26175	314
84520	318
55148	1634
55727	1062
57578	814
341947	2
145270	52
283592	104
90050	570
51676	224
100506919	16
256369	0
78990	102
57062	3820
122509	630
3429	4678
83982	2112
57718	1004
51156	2
866	0
390502	0
5265	58
256394	0
327657	0
145264	0
5267	0
5104	0
12	76
388007	0
145258	0
23405	2646
100422981	0
400242	352
79789	1802
79686	178
161176	80
100506972	0
283596	168
677768	0
51218	2100
100506999	0
27004	4
9623	0
8115	4
100133207	2
100507043	448
56967	9690
624	24
623	4
100130815	0
55102	1586
51527	608
122481	16
10914	4196
7443	284
100129345	0
388011	52
283598	0
64919	248
84193	3514
8812	872
317762	3810
100507108	44
84439	1990
10858	4318
2009	484
51466	7530
442909	0
123099	686
7528	1110
123096	2926
442910	0
283600	2
7453	1534
79446	270
100507124	0
57596	2896
283601	0
8788	0
55384	11484
100507152	52
768222	70
100507184	114
100507211	988
574450	0
442905	0
100126315	0
388015	6
574038	0
574034	0
406914	0
574451	0
406927	0
100288160	0
79104	24
692215	4
100507226	0
767561	0
767562	0
767563	18
767564	4
767565	0
767566	0
767567	0
767569	0
100507242	36
767577	0
767578	0
767579	4
767580	0
767581	0
767582	0
767583	0
767584	0
767585	0
767588	0
767589	0
767590	0
767591	0
767592	0
767593	0
767594	0
767595	0
767596	0
767597	0
767598	0
767599	0
767600	0
767603	0
767604	0
767605	0
767606	4
767608	0
767609	0
767610	0
767611	0
767612	4
494328	0
693121	0
407023	0
494329	0
100302250	0
442897	0
768212	0
574408	0
574409	0
574452	0
100422837	0
100126335	0
574453	0
442913	0
664615	0
724024	0
574435	0
494325	0
100126297	0
100302157	0
100302209	0
494330	0
664616	0
664612	0
100126345	0
664613	0
724025	0
619555	0
494331	0
406924	0
768214	0
574436	0
574410	0
406946	0
574454	0
494326	0
100126308	0
574413	0
574433	0
442914	0
574434	0
724026	0
100507257	180
100507277	0
64150	34
100302145	52
1735	76
145200	0
5527	4236
100507295	16
100507315	232
1778	13656
3320	38160
91833	502
5891	644
55778	734
51550	984
9895	3588
122416	838
100422954	0
23186	600
7187	524
81693	0
9578	8300
91828	4
7127	576
100131366	0
1983	9272
677811	0
4140	2546
1152	63622
115708	1102
9529	1376
84334	1152
3831	9588
7517	736
79038	5964
23368	1694
9556	3360
122402	66
647286	0
374569	0
406986	0
26153	258
400258	8
100288144	1710
388021	100
64423	5544
122622	296
10572	1060
207	5132
100128927	92
196872	18
283638	3084
122618	22
113146	592
122616	570
55038	154
29933	42
3714	952
256281	580
2972	1820
90135	2914
23241	7514
647310	68
100507437	104
9112	2382
100128343	0
1397	6772
1396	1030
283643	698
80757	226
100507497	4
3494	12
3497	0
3503	2
3501	10
3493	48
3500	22
3502	2
3495	16
3507	86
100288273	0
28475	0
28476	0
28477	0
28479	0
28481	0
28483	0
28484	0
28506	0
28485	0
28489	0
28493	0
28497	0
28502	0
28507	0
28486	0
28490	0
28494	0
28498	0
28503	0
28508	0
28487	0
28491	0
28495	0
28499	0
28500	0
28504	0
28509	0
28488	0
28492	0
28496	0
28501	0
28505	0
9834	6
28510	0
28385	0
8755	0
28474	0
28473	0
28401	0
28457	0
28452	0
28472	0
28451	0
28450	0
28449	0
28448	0
28447	0
28468	0
28445	0
28444	8
28442	6
28467	0
338004	0
28455	0
28400	0
28439	2
28396	0
28434	0
28395	0
100288568	0
28432	0
28429	0
28394	0
28426	0
338005	0
28466	0
28465	0
28424	0
28423	0
28388	0
28420	0
28464	0
28392	0
28391	0
28414	0
28412	0
28461	2
28454	0
28410	0
28409	0
28408	0
28378	0
729722	0
646057	0
283755	418
727832	0
729786	0
606	6
100287326	0
100422935	0
100287399	0
646214	174
646243	0
100422906	0
339010	0
440225	0
727924	0
390538	0
283694	0
390539	0
642131	0
100302233	0
646396	4
100132979	0
283767	16
114791	560
23191	2870
81614	1342
123606	4122
283683	84
339005	166
283796	2
400322	760
100132101	6
440233	0
390535	0
440243	0
653061	2
283685	0
7681	100
54551	126
4692	1620
791115	0
791114	6
23742	12
6638	48
8926	0
347746	152
91380	0
8123	140
347686	0
338427	0
100506948	1690
100506965	4252
338428	0
100033413	8
100033414	0
100033415	0
100033416	12
100033417	0
100033418	0
100033419	0
100033420	0
100033421	2
100033422	0
100033423	0
100033424	2
100033425	2
100033426	0
100033427	0
100033428	0
100033429	0
100033430	0
727708	0
100033431	24
100033432	10
100033433	0
100033434	0
100033435	0
100033436	2
100033438	4
100033439	4
100033820	0
100033821	0
3653	1702
145624	0
338433	0
100033437	0
100033440	0
100033441	0
100033442	0
100033443	0
100033444	0
100033445	0
100033446	0
100033447	0
100033448	0
100033449	2
100033450	0
100033451	2
100033453	0
100033454	0
100033455	0
100033456	0
100033458	0
100033460	4
100033603	2
100033799	0
347745	2
100033800	0
100036563	0
100033801	0
100033802	0
100036564	0
100036565	0
100033803	0
100033804	0
100033805	0
100033806	0
100033807	0
100033808	0
100033809	6
100033810	0
100033811	4
100033812	0
100033813	0
100033814	2
100033815	0
100033816	0
100033817	0
100033818	0
100036566	2
100036567	0
100033822	0
338429	0
7337	2176
57194	540
2562	1950
2558	1000
2567	4
100507007	8
4948	36
8924	3067
645202	0
100132565	0
283768	0
100132202	2
440248	899
653720	20
440253	168
100289656	12
100507514	24
646278	0
728310	2
321	3286
23359	762
56160	510
100130736	0
100130111	48
7082	9512
653073	1
100289637	0
89837	6
653075	2
26082	0
89832	0
100505680	36
283701	0
642397	8
100132024	0
100132726	42
727909	2
100288380	4
728498	16
100288601	0
100132292	0
89839	2
100288637	6
100507035	0
390561	22
22909	1336
54893	4224
4308	4
406993	0
100506669	6
283710	28
51621	4252
161725	146
1139	12
653125	0
89838	0
728047	14
100506490	0
100129979	0
100506608	6
100506819	26
643699	9
9824	130
6447	1840
100506887	0
26585	248
342184	210
100506959	8
6263	3836
57099	236
1133	8
56851	2250
161779	60
79768	990
51234	2104
