Geneid	HISAT2 on data 1: aligned reads (BAM)
100507055	44
22953	12
5426	22266
5827	1306
192111	7374
23141	14106
2802	27434
55743	10430
100289635	9338
7574	8
7637	168
7699	4716
440122	2148
7556	5486
10795	6256
647589	0
284232	110
100506971	0
348021	0
266695	0
7278	0
100101938	0
100287114	0
93492	120
54737	20383
55269	11860
9205	4189
400099	350
7750	39050
2700	4
2706	94
10804	68
51084	1106
8100	2350
53342	914
221143	908
64328	8946
26524	2828
10284	12072
221150	1482
78988	4444
650794	1276
100505610	412
253832	2678
221154	8776
2254	5710
100506622	4
646201	4
6445	338
26278	39214
100506680	34
100506697	58
55504	1818
100506717	0
4285	1116
542767	10
387911	2
400110	12
221178	8626
100313842	0
338872	2
100287275	0
143	2399
374491	174
479	14
56163	2996
55835	7350
646405	3425
5042	324
219287	13182
9107	12080
9818	14902
51761	8908
387914	3641
6049	4156
1024	3508
10810	11076
100506956	0
2835	28234
219333	10544
6144	42953
26771	116
619499	80
387496	208
2971	10104
219402	3286
222484	2446
51082	11982
100506997	0
219409	16
3651	0
432369	4
100132234	0
1045	0
646625	0
2322	98
100288730	562
255967	12786
2321	3596
51371	7762
283537	512
23281	2266
6541	14622
5412	16494
440131	0
84056	14216
100507040	2
100188949	32
3146	61182
10208	8264
241	96
100507084	0
100507064	42
84935	60
122046	86
10808	35362
145173	1060
122042	6
196549	216
100507099	56
10129	22928
646799	0
675	1876
90634	1260
10443	13668
116828	1082
23047	25834
9365	384
90627	4910
5983	2928
26960	79242
4081	66
100507114	4
9201	96128
54937	70
728591	142
23111	6028
100507135	20
8900	1802
400120	102
5994	2358
4093	11872
29880	1774
11340	4930
55578	12430
122011	68
10631	174
7223	984
51569	15572
341640	1390
161003	22
80209	12614
387921	6142
10186	5756
57511	4872
100422940	0
400123	0
646982	2
2308	796
100507202	0
100313896	14
10240	3300
10166	2244
283507	442
693206	0
1997	980
11193	3870
100422878	4
89890	22602
84078	6544
9617	1524
79612	7590
26636	0
28984	970
23078	2880
100507240	38
160851	518
11215	43196
8600	4
144809	0
94240	68
29103	4756
55068	5966
160857	100
144811	466
121838	2
100507253	116
387923	3930
8848	79132
641467	1276
26747	3012
55425	4122
2963	3452
386618	96
100287803	5306
7178	136791
677814	8
100190939	2848
253512	3130
100507293	24
83548	8946
220081	30
220082	0
283514	2798
23091	35392
1361	32
100507343	14
3936	470
80183	328
731932	0
23143	13436
2098	12222
3356	564
8803	7366
55270	2218
29079	6406
9445	20802
5925	8898
10161	720
1102	12092
100129597	0
57105	122
22862	17422
2862	8
81602	2386
81617	6450
83852	3530
51131	762
55213	12338
115761	10
84650	1786
3839	19562
220429	6
57213	3290
8847	692
10206	20592
283518	116
406950	0
406948	0
10301	350
145165	206
220107	596
79621	3884
2974	202
647166	2
220108	3810
647174	116
26512	8230
100507398	402
115825	3674
79758	1032
100507413	150
283521	428
83446	0
540	4678
440138	1382
9724	8647
100506859	60
341676	70
4752	2394
374500	3305
644623	10
55901	1700
51028	13436
26586	9342
220115	5
144983	3916
10910	4640
11061	524
100313778	0
5100	5146
10562	34
100507428	0
100302187	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	3048
100129744	0
81624	1350
81550	5244
100422973	0
64881	222
283491	2
647264	0
100507505	0
5101	8142
730236	66
57626	11898
6315	50
100288130	0
1602	3966
440145	3672
79866	894
22894	11226
10464	3656
688	374
11278	17098
100507612	0
100288208	0
338864	0
647288	0
9882	5784
170622	9204
7347	2036
4008	40268
729420	12
115207	131684
690	0
730249	0
1203	2994
26224	10636
23077	47162
8796	8
100129307	0
122060	14500
100505518	42
1910	1760
5457	24
79596	11358
64062	15994
100505538	472
54602	7008
10253	5804
114798	12434
84189	222
642345	484
26050	20430
693207	0
144776	0
407975	1652
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	184
10082	3646
1638	28
23483	678
160897	2422
11166	2096
100507533	934
10257	1674
9071	82
22873	13410
100289274	878
5611	5212
55757	3040
266722	4262
27199	28
100507566	0
10150	3268
5911	46630
3843	49168
10160	28380
140432	8
100422881	2
100507587	30
8428	10126
100294005	2
6564	0
23348	66996
100289373	74
337867	4154
2841	6
1880	14
100131561	0
693208	6
9375	19370
171425	234
100422861	0
85416	1168
7546	1934
100507636	72
5095	1678
87769	114
100507654	46
84899	11658
259232	758
9358	68
2259	2312
283480	4
283481	130
7174	13180
196541	0
643677	84
93081	896
79070	1914
54841	13920
2073	9214
121952	58
6555	4
267012	0
728192	0
1948	51130
55082	50696
283483	0
728215	9256
100302286	0
3981	4182
84945	4514
10673	4
23026	9430
100505479	1152
8660	17308
1282	13066
1284	16204
55647	110
55739	13350
79587	5728
3621	7392
283487	84
55608	18512
100505494	4012
100505512	0
8874	44564
100505533	122
121793	14
6656	6252
100505996	1772
100506016	0
122258	0
10426	8254
400165	0
23250	8812
100128278	0
100506063	486
100289410	496
23263	42196
2155	68
2159	122
8858	36
55795	5868
100506079	1562
8451	11262
3916	15038
79774	670
113622	288
55208	3694
55002	11786
7027	13254
496	6
6011	20
100130386	0
348013	104
2621	9220
650669	46
100506394	54
643365	22
22821	5206
8881	12856
65110	23284
283489	9690
100132257	0
440153	0
404785	0
100506092	0
100506303	0
100506350	0
100506225	0
100506179	0
440157	0
642477	0
100506616	0
641455	0
441669	0
441670	0
390429	0
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	0
91875	4342
57820	5602
100113391	0
85495	64
10038	9326
7011	3950
123103	0
55644	6838
328	39618
90809	6794
4860	862
338879	0
390443	0
122651	0
493901	0
341799	0
283	108
6038	290
10876	0
64184	0
6039	26
6035	496
100507513	0
6037	10
643332	0
6036	4
64745	6750
29986	22
57447	15578
122664	8
440163	4
84659	0
122665	0
55701	9000
51222	5608
643382	36
390445	0
100505493	7852
3183	78844
57096	74
11198	37324
57680	33182
692053	10
319103	16
84932	9424
9878	14216
56339	9116
6297	15024
26533	2
28693	0
26534	4
28692	0
26686	0
28691	0
28690	0
28689	0
28688	0
6956	0
28686	0
28685	0
28678	0
28676	0
28674	0
28684	0
28683	0
28671	0
28673	0
28682	0
28670	0
28669	0
28677	0
28672	0
28680	0
28667	0
28666	0
28665	0
28664	0
28663	0
28662	0
28661	0
28660	0
28518	0
28659	0
28658	0
28657	0
28679	0
28655	0
28653	0
28652	2
28656	0
28648	0
28647	0
28646	0
28644	0
28643	0
28642	0
28641	0
28640	0
28517	0
28525	0
28524	0
28523	0
28522	2
28519	0
28521	0
28520	0
28526	52
28516	0
28694	0
28696	0
28697	0
28698	0
28699	0
28701	0
28702	0
28703	0
28705	0
28706	0
28707	0
28708	0
28709	0
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	0
28717	0
28718	0
28719	0
28720	0
28721	0
28722	0
28723	0
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
28731	0
28732	0
28733	0
28734	0
28735	0
28736	0
28737	0
28738	0
28739	0
28740	0
28741	0
28742	0
28743	0
28744	0
28745	0
28746	0
28747	0
28748	0
28749	0
28750	0
28751	0
28752	0
28753	0
28754	0
28755	4
1603	4810
63874	1464
5018	8612
9056	282
122704	3702
4323	4274
26020	2010
161253	326
55147	10746
100505758	54
10419	7996
54930	2684
84962	1156
60686	1538
5693	13086
122706	0
64403	7182
22985	52528
55017	1932
100128908	0
1053	4
23428	1508
100507650	28
57594	994
90673	4186
599	9068
8106	40004
51310	41534
10278	20416
64806	0
116173	60
4624	16
406990	0
4625	80
100126336	0
25983	5364
100505868	10568
79178	3444
8906	9948
84502	62180
10202	46
414767	2
55449	944
10901	192
317749	502
728635	86
90668	29950
9362	2360
4901	338
5106	788
80344	14246
161247	94
5720	4464
51016	1852
5721	4566
55072	7164
10379	2124
9985	18660
79711	4618
10548	4466
283629	1674
29082	5256
145553	1282
4738	10578
51292	6206
26277	8974
7051	276
5875	3902
115817	3734
161424	4714
27141	6210
56413	72
1241	698
196883	584
11035	66
4776	3908
57523	27538
643866	80
23351	5146
56948	2770
1215	0
1511	8
2999	0
3002	0
29091	964
4857	14706
100505922	44
100423019	0
728755	0
100505967	12
2290	174792
387978	17588
100506004	0
100506026	74
5587	2628
55632	13902
23256	7840
1690	1270
100506071	86
29966	10424
693209	2
11154	2238
25831	35646
25938	6436
112487	4978
80224	1802
100506110	6
84837	584
394	26796
9472	24564
100422822	0
64067	4874
112399	718
171546	3880
55837	5754
100506143	36
26865	1
26866	1
58533	10225
1073	7160
11177	9910
280655	142
100506157	80
6729	6950
283635	8263
55012	5076
9692	3212
5687	11352
4792	1954
100289251	18
84684	66
253959	9952
84312	4194
51562	3244
253970	0
7080	0
100506237	0
26257	0
5083	0
89874	26
100129794	106
145282	658
3169	12
100499441	0
319089	0
6751	228
161198	526
283547	2
10484	10748
8487	1890
122553	13090
5411	45698
117153	0
4253	2902
254170	2966
145581	5324
84075	0
122525	814
54813	10162
100506364	20
23116	8158
55015	13032
100113389	38
2287	13994
57697	1950
55320	4032
100506412	0
140801	12
161357	4266
100422970	0
100506433	34
6235	35098
6029	16236
122769	754
6166	8156
4247	5524
55172	3916
5427	754
122773	942
23588	12822
9147	12168
378706	19379
382	18390
100506446	6
283551	76
100506463	4
100506499	36
196913	10
79609	2600
6655	13536
79944	3572
27109	1666
8814	916
11183	16022
51062	13530
60485	6962
51199	29644
100506549	4
145447	6
5836	640
114088	17318
100506566	8
81542	5782
283553	4
122786	1852
145438	154
54331	107212
51637	9020
22795	5558
5729	12
5732	22
57544	11240
283554	8960
30001	4902
5706	9656
6815	6122
64841	5794
10979	18302
80821	13208
652	46
1033	584
10175	6142
2764	23736
10668	572
23034	4114
2643	148
100422984	0
11169	3730
122809	8958
93487	15200
3958	1262
9787	3246
55030	5918
22863	7799
387332	2
100129075	94
3895	24846
645683	2
645687	6
57161	16978
54916	3818
5015	34
100309464	0
10640	27588
55745	5902
122830	11004
55195	0
341880	48
145407	10714
55860	13578
5684	6422
379025	14874
5926	15826
387990	194
26520	2668
9786	5384
51339	86008
23002	25388
64582	516
112849	1088
51528	3828
729665	248
6252	138110
341883	138
64430	16066
51635	2488
5494	24596
317761	8
4990	0
6495	56
51804	74
4331	1814
57570	6252
145389	1196
161291	2
100506751	24
5583	698
400221	12
3091	29022
6617	1350
83851	2012
646113	1110
100506767	2
27133	474
57381	1848
122876	6
5529	18532
112840	3400
81537	3076
23224	56938
100313830	0
2100	280
441687	228
4522	11586
100506245	444
9495	3754
100506266	1480
7597	1888
22890	8498
3306	772
145376	8
26030	2312
6710	8924
100506290	0
91612	6636
2877	36
376267	29422
2342	4486
4149	10810
100506321	34
645431	142
2530	10950
693210	0
440184	2
10243	10154
161142	58
64398	4752
51382	8882
1965	13954
26499	32
161145	7044
57475	4580
5283	2014
384	5696
10490	6808
51109	17216
145226	44
23503	9650
5890	254
677	12072
400223	336
87	6308
8816	27452
55218	13444
57452	6918
2079	16698
55334	12126
400224	50
56936	1836
9766	5804
100289511	240
6430	34348
6554	88
100506358	34
64093	13496
6547	5810
145241	12
51241	4848
55333	13202
8747	48
8748	56
10001	3388
23508	24384
4293	7646
100506411	1794
22990	31072
89919	0
319139	0
145474	0
26037	9130
9628	5316
8110	252
26094	3224
53349	7556
58517	39836
5663	19276
89932	592
100287558	20
8650	10768
399671	788
79697	3646
641371	304
10965	2422
122970	50
641372	14
83544	8144
9240	58586
91748	10146
100506476	14
100506498	0
145482	2074
57862	6482
145483	5744
51004	3120
957	1276
80127	1278
100506517	642
4329	2772
91750	2970
338917	8
5826	8486
55237	0
646658	32
10577	1560
122961	2122
4053	802
9870	19134
51077	6446
56252	45300
100506536	942
283571	450
1743	15994
83694	10006
5228	314
8892	3926
27030	6874
97	3412
79696	132
91754	15344
10972	26968
2353	2108
100287415	0
122953	260
10538	4
55640	252
11161	4998
23093	7996
7043	13560
112752	3246
55668	6696
2103	68
22846	60698
100506624	1184
100506603	633
23357	7886
145497	2
64207	24218
85457	17610
283576	26326
57156	11040
58157	1400
100302236	0
29954	6918
2954	736
283578	1420
161394	346
122945	310
63894	6948
10598	15664
145501	12
9517	8518
8846	2178
81892	1956
22938	12544
283579	120
57143	1600
9369	2344
693127	0
100131580	0
1734	3618
145508	2070
7253	92
2957	5790
677845	8
100506659	60
85439	984
100506700	22
6400	23170
100506731	994
23768	34800
100506718	368
2581	5534
8477	12
54207	6490
55812	2784
11099	6926
79882	16362
161436	4164
123016	960
1112	40796
100506750	12
100506777	90
400236	34
29018	12
100506792	2
90141	156
55775	4304
56659	8
5700	8956
55051	4284
801	321300
400238	8
145567	6614
100506832	14
100506817	4
283588	1168
9252	3302
80017	3108
100124539	0
8111	950
440193	15862
55671	18612
650662	4
79820	4
123036	962
10516	398
9321	9476
4287	6180
4707	3736
53981	8600
123041	60
79890	142
5641	2986
9950	5896
1113	13382
3705	17080
319085	4
64112	13902
26175	2242
84520	954
55148	12484
55727	11440
57578	11824
341947	6
145270	64
283592	106
90050	216
51676	4
100506919	0
256369	0
78990	1632
57062	30646
122509	784
3429	156
83982	1026
57718	30
51156	4
866	0
390502	0
5265	60
256394	0
327657	0
145264	0
5267	0
5104	0
12	14
388007	0
145258	0
23405	29120
100422981	2
400242	692
79789	664
79686	96
161176	126
100506972	0
283596	1430
677768	0
51218	4170
100506999	4
27004	0
9623	4
8115	4
100133207	0
100507043	1912
56967	67330
624	8
623	36
100130815	0
55102	13264
51527	3426
122481	64
10914	35890
7443	2794
100129345	2
388011	42
283598	6
64919	17418
84193	6748
8812	8100
317762	6430
100507108	258
84439	1672
10858	924
2009	48948
51466	44202
442909	0
123099	90
7528	14172
123096	19198
442910	2
283600	4
7453	8186
79446	1246
100507124	0
57596	3838
283601	0
8788	4
55384	8156
100507152	78
768222	1178
100507184	1068
100507211	1256
574450	0
442905	0
100126315	0
388015	4
574038	0
574034	0
406914	0
574451	0
406927	0
100288160	0
79104	20
692215	0
100507226	12
767561	2
767562	0
767563	2
767564	2
767565	0
767566	0
767567	0
767569	0
100507242	4
767577	0
767578	0
767579	0
767580	0
767581	0
767582	0
767583	0
767584	0
767585	0
767588	8
767589	0
767590	2
767591	2
767592	0
767593	0
767594	0
767595	0
767596	0
767597	0
767598	0
767599	2
767600	0
767603	0
767604	0
767605	0
767606	2
767608	0
767609	0
767610	0
767611	0
767612	0
494328	0
693121	0
407023	0
494329	0
100302250	0
442897	0
768212	0
574408	0
574409	0
574452	0
100422837	0
100126335	0
574453	0
442913	0
664615	0
724024	0
574435	0
494325	0
100126297	0
100302157	0
100302209	0
494330	0
664616	0
664612	0
100126345	0
664613	0
724025	0
619555	0
494331	0
406924	0
768214	0
574436	0
574410	0
406946	0
574454	0
494326	0
100126308	0
574413	0
574433	0
442914	0
574434	4
724026	0
100507257	120
100507277	0
64150	4
100302145	4
1735	22
145200	10
5527	22458
100507295	54
100507315	130
1778	163050
3320	205064
91833	8412
5891	4022
55778	4204
51550	2296
9895	10210
122416	502
100422954	0
23186	13764
7187	4530
81693	84
9578	46794
91828	34
7127	1822
100131366	0
1983	41292
677811	8
4140	25968
1152	97368
115708	2860
9529	12216
84334	4844
3831	75840
7517	3168
79038	4642
23368	8062
9556	6700
122402	200
647286	0
374569	10
406986	0
26153	18312
400258	20
100288144	8442
388021	1576
64423	10718
122622	56
10572	2354
207	35208
100128927	172
196872	172
283638	23080
122618	342
113146	9972
122616	1736
55038	2788
29933	354
3714	16396
256281	2072
2972	15286
90135	11306
23241	46603
647310	222
100507437	756
9112	25042
100128343	48
1397	26892
1396	102
283643	1658
80757	1816
100507497	74
3494	0
3497	0
3503	0
3501	0
3493	0
3500	0
3502	0
3495	2
3507	12
100288273	0
28475	0
28476	0
28477	0
28479	0
28481	0
28483	0
28484	0
28506	0
28485	0
28489	0
28493	0
28497	0
28502	0
28507	0
28486	0
28490	0
28494	0
28498	0
28503	0
28508	0
28487	0
28491	0
28495	0
28499	0
28500	0
28504	0
28509	0
28488	0
28492	0
28496	0
28501	0
28505	0
9834	0
28510	0
28385	0
8755	0
28474	0
28473	0
28401	0
28457	2
28452	0
28472	0
28451	0
28450	0
28449	0
28448	0
28447	0
28468	0
28445	0
28444	0
28442	0
28467	0
338004	0
28455	0
28400	0
28439	0
28396	0
28434	0
28395	0
100288568	0
28432	0
28429	0
28394	0
28426	0
338005	0
28466	0
28465	0
28424	0
28423	0
28388	0
28420	0
28464	0
28392	0
28391	0
28414	0
28412	0
28461	0
28454	0
28410	0
28409	0
28408	0
28378	0
729722	0
646057	0
283755	418
727832	0
729786	2
606	10
100287326	0
100422935	0
100287399	0
646214	1026
646243	4
100422906	0
339010	0
440225	0
727924	0
390538	0
283694	0
390539	0
642131	0
100302233	0
646396	6
100132979	0
283767	6
114791	3524
23191	18316
81614	8800
123606	16388
283683	236
339005	190
283796	4
400322	7844
100132101	256
440233	0
390535	2
440243	0
653061	4
283685	98
7681	2932
54551	954
4692	11388
791115	6
791114	138
23742	210
6638	144
8926	12
347746	760
91380	0
8123	1358
347686	0
338427	0
100506948	2612
100506965	27264
338428	28
100033413	14
100033414	8
100033415	2
100033416	142
100033417	2
100033418	6
100033419	6
100033420	12
100033421	4
100033422	0
100033423	0
100033424	10
100033425	12
100033426	10
100033427	12
100033428	2
100033429	0
100033430	4
727708	34
100033431	84
100033432	114
100033433	26
100033434	8
100033435	10
100033436	0
100033438	2
100033439	22
100033820	14
100033821	0
3653	5610
145624	104
338433	0
100033437	0
100033440	0
100033441	0
100033442	0
100033443	2
100033444	0
100033445	0
100033446	0
100033447	0
100033448	0
100033449	6
100033450	16
100033451	0
100033453	0
100033454	0
100033455	0
100033456	0
100033458	0
100033460	10
100033603	12
100033799	2
347745	26
100033800	0
100036563	0
100033801	0
100033802	6
100036564	0
100036565	0
100033803	0
100033804	0
100033805	0
100033806	0
100033807	0
100033808	0
100033809	2
100033810	0
100033811	0
100033812	0
100033813	0
100033814	2
100033815	0
100033816	0
100033817	0
100033818	0
100036566	26
100036567	0
100033822	0
338429	2
7337	33870
57194	460
2562	34068
2558	5100
2567	692
100507007	2
4948	8044
8924	34254
645202	0
100132565	0
283768	0
100132202	0
440248	2819
653720	10
440253	184
100289656	8
100507514	8
646278	2
728310	16
321	30198
23359	6120
56160	2658
100130736	4
100130111	378
7082	12286
653073	9
100289637	2
89837	1
653075	11
26082	50
89832	111
100505680	35
283701	0
642397	38
100132024	0
100132726	116
727909	16
100288380	4
728498	36
100288601	0
100132292	2
89839	376
100288637	436
100507035	12
390561	188
22909	8676
54893	3548
4308	0
406993	0
100506669	150
283710	212
51621	29152
161725	816
1139	238
653125	30
89838	0
728047	15
100506490	4
100129979	0
100506608	188
100506819	118
643699	18
9824	7290
6447	15488
100506887	24
26585	442
342184	126
100506959	6
6263	11800
57099	1302
1133	32
56851	3804
161779	822
79768	8610
51234	8174
9990	19336
55505	2382
256646	14
254531	7016
23015	25444
100302160	0
440270	15934
100422845	0
57369	68
70	30
9716	8274
54989	25702
723972	1360
89978	412
100507466	16
100507480	0
84529	3838
161635	92
145845	54
4212	48140
145942	0
100507568	34
161742	10986
283742	7654
10125	4926
400359	0
400360	0
7057	43068
161835	438
11245	1866
100505534	8
440275	9574
6727	24476
100131089	484
90427	1220
701	4274
56924	2744
644809	14
100131244	24
5330	1020
100505573	1408
388115	732
644844	0
85455	14172
90417	3706
3712	8338
22893	10242
113189	1198
100505617	376
359821	196
90416	2628
27079	1324
57082	4078
100505648	1774
5888	1022
55177	6226
2644	678
55192	2152
643338	1488
84936	3554
54866	76
6692	304
171177	1736
57617	5880
100505662	64
54567	1518
79094	496
54617	8700
161829	10
11261	8386
729082	27172
11339	774
51203	9456
51103	1902
23168	36340
3706	148
4058	38
26015	6798
7301	8910
23269	21196
693211	0
23005	24123
8681	5156
100137047	0
100137049	0
51332	386
100423013	0
100289090	0
30844	596
123745	6
283748	10
255189	0
23339	25378
693212	0
25963	6882
2595	1544
825	648
64397	18608
8773	2830
100505769	150
255252	4024
55142	6630
57519	9446
146059	5958
146057	6934
197131	11766
80021	2648
23582	4060
2038	78
9333	0
116179	0
9836	4230
161823	1938
146050	9230
27229	8984
7158	34864
4130	24530
9677	1972
1159	686
161497	138
117155	712
548596	360
440278	94
2923	17282
80237	368
10169	8438
100302254	80
619189	644
25764	5182
4236	7734
79968	4230
84978	3660
728758	182
113201	25928
51496	14844
645212	2186
8669	13308
80208	13580
197135	4
567	6538
140691	556
145645	0
6652	1466
50506	19
405753	4
90527	42
53905	3173
90525	11580
9153	50
2628	9936
145663	28
79029	3394
84419	22
100126311	0
7782	2598
283651	28
26258	19018
58472	124
80031	16754
283652	1618
50804	31442
399697	122
6557	50
1854	7634
2200	3998
100506059	10
22995	2142
100506104	4
399694	360
23741	44682
9728	37992
9318	12058
2585	2200
100306975	4
196951	182
2252	34
56986	2376
79895	122
11001	164
3067	14
2553	4382
55056	10446
100129387	9992
9101	7980
373509	6
54822	9264
84888	3402
23431	4310
100132724	36
388121	192
1588	0
100506192	0
342035	40
23312	23656
29106	28748
256586	1086
29767	74933
29766	13591
100506227	46
123169	7714
5597	24876
10017	72
10681	9751
100129973	90
55930	528
100302202	0
4644	66272
10776	34431
56204	6546
3175	4
256764	18
440279	6720
51187	19596
5873	904
100506294	528
9488	792
9236	12368
693213	132
145788	220
161582	772
100506346	3508
26108	2822
283659	420
4734	1678
64864	23452
374618	586
55329	800
54816	17120
645877	0
145783	2500
6938	24092
283663	352
84952	2397
145781	170
81488	2820
8854	356
366	8
3990	0
102	17668
664618	6
100506466	108
54629	5206
79811	22392
54778	14820
9133	3488
4643	5446
100313886	6
92483	8
145773	14904
9245	2
2958	4752
663	5592
27023	0
302	1272
79664	7267
6095	5328
100506491	2
100506510	0
100506530	0
54832	18602
145741	97
388125	127
100289289	0
197003	4
83660	21276
406965	0
100506580	34
7168	14322
100128979	86
114294	1722
51065	2042
51762	19584
83464	4878
771	7972
9960	7906
100130855	390
283807	132
8925	61816
494334	0
23604	2508
84191	2260
6642	20698
79856	1750
5479	8012
53944	11712
9768	2638
9325	4346
23060	41092
4947	16030
348093	190
100302184	0
80119	1290
80301	2078
348094	5172
51324	6824
123263	1590
123264	28
51285	218
390594	2
390595	688
10081	5088
10845	8710
8483	478
54956	4050
26831	0
26832	8
9543	11876
57722	3798
54878	5116
51495	21848
81556	3714
9187	960
10260	7262
8766	29674
84465	1472
100422905	0
115752	5722
54962	1396
692149	0
5604	5980
10302	1214
6124	291180
595100	106
595099	36
595097	44
595098	24
55055	6092
197021	40
4091	362
4088	3016
79719	2614
64799	82
100506686	604
145853	1034
5607	3920
390598	406
26827	8
8554	6384
91860	3414
54982	3468
10116	13528
22801	400
10391	31332
8125	42768
100422971	4
80035	218
79400	60
246777	82
283673	58
26035	12300
54852	146
145694	12
9493	3630
6176	82534
145837	94
414926	8
7090	39248
693214	0
55075	13642
55323	5914
56906	1242
54839	9390
196993	10
79875	402
10002	66
4649	14424
123228	934
196996	90
5315	61976
56965	31256
60677	5972
3073	5306
80072	14
338949	2
100130579	0
25820	20108
693215	100
100129119	8
646670	6
55889	0
100506212	0
123346	0
585	3194
83440	3832
100287559	132
4756	84142
10021	4880
283677	6
27020	19476
80381	14220
388135	5494
161514	0
100287616	264
4016	680
9399	5948
5371	6276
342096	0
732265	0
283731	5708
57611	186126
3671	680
64220	540
80125	30
1583	2
729739	4
8482	33504
84993	5966
440288	430
10620	4346
1198	7040
80153	13926
1543	172
1544	2
1445	15908
79748	16
594855	444
25989	22998
10066	2670
4351	4222
57184	22154
9377	8660
54913	1284
192683	41566
60490	392
56905	926
653641	2
653643	0
54939	3044
79661	5800
693216	354
4123	14436
25942	16060
5780	10314
100506579	2
10073	4226
55272	4728
257364	1058
1464	2298
161753	4
100128285	796
100423035	2
441728	0
92912	8070
26263	3794
692224	0
145957	482
123591	930
2108	3796
7302	8
64843	0
49855	15842
5955	8568
100506704	0
9051	40
10099	33186
79834	8658
81698	8
646853	4
10363	16006
84894	36240
645752	8
440292	10
91450	20
23102	4292
646892	476
10518	3158
3419	7124
23205	1176
55466	11618
80349	4822
1381	258
3658	22530
123688	124
5685	12264
1138	724
1136	388
1143	458
646934	0
646938	0
11173	14082
10933	55086
1512	302
5923	2696
729911	0
406960	0
100506846	12
390616	0
23423	4506
23251	1110
10588	676
400410	466
283687	810
597	2
54469	6746
2184	116
283688	0
9915	37198
100133746	12
58489	4028
57214	884
693132	0
23184	6048
59274	5038
647020	28
161502	22
3603	2406
80765	830
100506942	216
342125	248
84206	37712
79631	6500
283726	554
390660	70
647042	287
100134869	63
440295	370
440297	175
80154	304
6218	1160
643696	95
727751	272
100133144	43
727849	316
100288549	43
100505503	8
64506	158
8120	25778
338963	42
283693	10
100505616	1282
677778	148
123722	18
123720	2402
100505647	2286
9455	4248
83640	272
123207	2414
53339	21804
53346	4454
100505661	1084
50810	35018
646	8
6457	10506
57188	7166
100505780	246
440299	190
100505679	94
440300	670
388152	919
100288367	2370
374650	1524
388165	2228
100506874	60
54993	8848
54581	7086
84942	7230
4828	184
23478	5668
9640	14562
57538	830
9154	8
5151	1000
642423	214
100133220	24
11214	31208
64410	13146
100302121	8
123624	18
145978	4
4916	13654
283738	2
26589	1940
64963	2950
55070	2134
100302235	0
407044	0
64782	1512
3669	8
176	42
145864	726
4240	6276
11057	33316
6017	150
55215	5030
5428	10638
100506983	32
407051	26
254559	21276
51458	1054
283761	5406
90381	2832
374654	4480
643368	0
5346	48
8800	1280
56964	110
55897	494
145873	48
290	190
10239	10758
100507010	2392
348110	6978
100422841	2
374655	11448
3418	16476
10509	8462
10519	866
390637	294
440307	108
51335	54490
100507029	1682
23766	32
342132	976
8826	11606
64784	10502
100507079	10
641	1338
5045	8152
2242	468
4122	28754
55898	8814
374659	970
100288997	50
91433	5040
9055	8786
100507118	86
26276	6022
100131297	0
390638	0
9899	4814
28232	8454
8128	67886
100507166	28
145858	28
100144604	34
400451	2004
643797	86
643806	6
728619	68
100506727	484
100507217	0
1106	43578
100422995	2
56963	11390
400454	0
55784	20
400456	268
145820	0
100507311	0
100507288	0
644192	10
100506754	4
7026	2812
100302258	0
728800	0
100507325	0
145946	0
91948	6
91947	6250
283777	0
3480	46332
145814	6
23336	2078
64927	1418
123355	2034
4205	14782
145748	3132
196968	74
644800	0
400464	38
170691	230
388182	40
204219	70
55180	2952
140460	3886
440313	0
145757	208
220	50
100507452	28
79705	274
22856	6546
55829	4246
6627	4318
5046	1594
80213	9230
123283	4038
441736	50
100507518	8
390648	0
390649	0
100272148	0
26682	0
100124412	0
100302278	0
374666	2184
100288486	0
100287029	0
100132169	52
51728	1546
79622	3290
64285	366
4350	2802
8131	6774
3050	62
3042	104
3040	3620
3039	2210
3049	214
55692	20954
100129478	36
83986	7440
8786	1850
398	1972
64714	3194
8312	9688
10573	5488
58986	5164
100134368	94
4833	5948
26063	3436
9727	21358
64493	84
6650	7046
100507047	342
100423037	82
146325	0
283948	14
9091	10238
57799	9422
117166	326
84326	4168
100287175	98
100130285	52
84331	494
100507146	68
197335	8782
100507167	1364
89941	16812
9028	408
10273	3590
339123	2986
84219	6836
146330	14124
100287301	326
79006	1090
65990	1924
124093	3016
84264	2460
64428	5514
10232	14
401827	2
724032	0
113000	3124
63922	8016
51764	218
388199	20
64788	11076
30812	5174
146336	10
6755	180
390664	58
100128785	240
8912	27950
25823	104
64499	8
7177	2
23430	46
7329	19034
8938	2126
115939	3584
84572	4858
64718	8654
283951	1354
645811	848
1186	15122
390667	6
9894	8522
9742	15844
79652	362
100507235	18
57585	15278
90861	13974
23162	54212
100423012	14
4832	6032
65993	5668
197342	1050
90864	17468
10101	6854
3483	58
3029	5056
81889	7225
254528	152
64735	0
64711	0
51734	1240
6123	0
4716	6526
6187	110401
574042	68
26784	188
735301	154
677844	10
