Geneid	HISAT2 on data 3: aligned reads (BAM)
731932	4
23143	15330
2098	11796
3356	978
8803	6280
55270	1842
29079	5880
9445	15622
5925	10346
10161	764
1102	7904
100129597	0
57105	148
22862	21866
2862	4
81602	1546
81617	9380
83852	3304
51131	892
55213	12792
115761	20
84650	788
3839	17080
220429	8
57213	2762
8847	780
10206	19300
283518	172
406950	0
406948	0
10301	418
145165	190
220107	270
79621	4788
2974	258
647166	2
220108	2614
647174	68
26512	7822
100507398	360
115825	3516
79758	1062
100507413	60
283521	350
83446	10
540	3654
440138	1000
9724	9148
100506859	46
341676	86
4752	3594
374500	3697
644623	9
55901	1364
51028	12768
26586	12682
220115	2
144983	3590
10910	4401
11061	1116
100313778	0
5100	3998
10562	28
100507428	2
100302187	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	34620
100129744	0
81624	2446
81550	5448
100422973	0
64881	134
283491	0
647264	0
100507505	0
5101	7114
730236	28
57626	13056
6315	82
100288130	0
1602	8790
440145	3954
79866	1200
22894	10486
10464	4816
688	582
11278	17820
100507612	0
100288208	0
338864	0
647288	0
9882	2834
170622	7134
7347	1882
4008	82080
729420	4
115207	103086
690	0
730249	0
1203	2384
26224	9084
23077	34982
8796	4
100129307	2
122060	11886
100505518	44
1910	810
5457	46
79596	8860
64062	16224
100505538	276
54602	3934
10253	4628
114798	13104
84189	164
642345	30
26050	4146
693207	0
144776	0
407975	1446
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	30
10082	4924
1638	5380
23483	802
160897	2508
11166	3454
100507533	1378
10257	2888
9071	56
22873	14174
100289274	828
5611	4198
55757	3920
266722	10570
27199	62
100507566	0
10150	3132
5911	39426
3843	43324
10160	26704
140432	4
100422881	0
100507587	12
8428	12442
100294005	0
6564	10
23348	27668
100289373	86
337867	4434
2841	10
1880	84
100131561	8
693208	4
9375	16390
171425	302
100422861	0
85416	2810
7546	4420
100507636	150
5095	2144
87769	114
100507654	54
84899	11242
259232	942
9358	170
2259	1416
283480	10
283481	184
7174	14514
196541	8
643677	48
93081	1184
79070	1704
54841	13300
2073	13018
121952	46
6555	2
267012	0
728192	0
1948	96494
55082	73990
283483	2
728215	8772
100302286	0
3981	4228
84945	3114
10673	6
23026	5290
100505479	952
8660	11928
1282	14366
1284	15182
55647	50
55739	9198
79587	4850
3621	7708
283487	102
55608	20068
100505494	2978
100505512	0
8874	40682
100505533	76
121793	14
6656	9924
100505996	1876
100506016	0
122258	0
10426	8582
400165	0
23250	7546
100128278	4
100506063	160
100289410	1130
23263	29658
2155	424
2159	242
8858	64
55795	4774
100506079	1378
8451	13026
3916	11814
79774	478
113622	322
55208	4086
55002	6928
7027	12750
496	4
6011	52
100130386	10
348013	24
2621	6778
650669	24
100506394	62
643365	4
22821	5726
8881	12036
65110	25848
283489	9698
100132257	0
440153	0
404785	0
100506092	0
100506303	0
100506350	0
100506225	0
100506179	0
440157	0
642477	0
100506616	0
641455	0
441669	0
441670	0
390429	0
390431	0
79317	0
79544	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	12
91875	3044
57820	4788
100113391	0
85495	28
10038	10644
7011	2414
123103	16
55644	6112
328	33894
90809	5970
4860	926
338879	0
390443	0
122651	0
493901	0
341799	0
283	68
6038	316
10876	0
64184	0
6039	56
6035	366
100507513	0
6037	0
643332	0
6036	4
64745	6124
29986	16
57447	15552
122664	10
440163	0
84659	0
122665	0
55701	11892
51222	10288
643382	66
390445	0
100505493	7164
3183	55410
57096	126
11198	40798
57680	32314
692053	12
319103	8
84932	9995
9878	11720
56339	10284
6297	14676
26533	0
28693	0
26534	0
28692	0
26686	0
28691	0
28690	0
28689	0
28688	0
6956	0
28686	0
28685	0
28678	0
28676	0
28674	0
28684	0
28683	0
28671	0
28673	0
28682	0
28670	0
28669	0
28677	0
28672	0
28680	0
28667	0
28666	0
28665	0
28664	0
28663	0
28662	0
28661	0
28660	0
28518	0
28659	0
28658	0
28657	0
28679	0
28655	0
28653	2
28652	6
28656	0
28648	0
28647	0
28646	0
28644	0
28643	0
28642	0
28641	0
28640	0
28517	0
28525	0
28524	0
28523	0
28522	8
28519	0
28521	0
28520	0
28526	142
28516	2
28694	0
28696	0
28697	0
28698	0
28699	0
28701	0
28702	0
28703	0
28705	0
28706	0
28707	0
28708	0
28709	0
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	0
28717	0
28718	0
28719	0
28720	0
28721	0
28722	0
28723	0
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
28731	0
28732	0
28733	0
28734	0
28735	0
28736	0
28737	0
28738	0
28739	0
28740	0
28741	0
28742	0
28743	0
28744	0
28745	0
28746	0
28747	0
28748	0
28749	0
28750	0
28751	0
28752	0
28753	0
28754	0
28755	48
1603	3976
63874	2740
5018	9028
9056	296
122704	3282
4323	5426
26020	2410
161253	720
55147	9926
100505758	90
10419	8160
54930	3498
84962	4372
60686	1772
5693	8792
122706	2
64403	14786
22985	59614
55017	1586
100128908	4
1053	0
23428	1592
100507650	38
57594	1160
90673	4606
599	7942
8106	41566
51310	28938
10278	16302
64806	0
116173	172
4624	16
406990	0
4625	20
100126336	0
25983	5288
100505868	8020
79178	3038
8906	9098
84502	35098
10202	52
414767	0
55449	1206
10901	360
317749	586
728635	66
90668	14242
9362	688
4901	298
5106	230
80344	12718
161247	104
5720	3370
51016	1362
5721	5306
55072	6416
10379	1920
9985	15482
79711	3830
10548	3714
283629	1914
29082	5164
145553	1010
4738	8156
51292	6048
26277	7744
7051	364
5875	3038
115817	2504
161424	4500
27141	6128
56413	58
1241	500
196883	628
11035	34
4776	7820
57523	27338
643866	104
23351	7062
56948	2492
1215	0
1511	4
2999	2
3002	0
29091	910
4857	21190
100505922	54
100423019	0
728755	2
100505967	30
2290	131466
387978	36036
100506004	0
100506026	18
5587	4470
55632	12338
23256	7716
1690	1578
100506071	124
29966	10076
693209	2
11154	1570
25831	37560
25938	8526
112487	4262
80224	1676
100506110	6
84837	464
394	26964
9472	28256
100422822	0
64067	6998
112399	3578
171546	3302
55837	4742
100506143	27
26865	1
26866	1
58533	9862
1073	7582
11177	14436
280655	80
100506157	124
6729	7176
283635	7361
55012	5388
9692	3024
5687	6984
4792	2260
100289251	30
84684	164
253959	9222
84312	3108
51562	2766
253970	4
7080	56
100506237	2
26257	0
5083	4
89874	16
100129794	70
145282	816
3169	2
100499441	0
319089	0
6751	66
161198	306
283547	12
10484	12132
8487	1782
122553	10488
5411	56068
117153	8
4253	2596
254170	2592
145581	1734
84075	0
122525	772
54813	9814
100506364	22
23116	7144
55015	14684
100113389	22
2287	15122
57697	2358
55320	6730
100506412	8
140801	12
161357	1816
100422970	0
100506433	186
6235	17540
6029	3421
122769	910
6166	8622
4247	4222
55172	3340
5427	1024
122773	810
23588	11026
9147	12922
378706	7605
382	13266
100506446	2
283551	42
100506463	0
100506499	46
196913	12
79609	2540
6655	15470
79944	3708
27109	1928
8814	992
11183	18184
51062	8404
60485	3800
51199	32972
100506549	0
145447	0
5836	592
114088	12146
100506566	4
81542	5298
283553	4
122786	1986
145438	124
54331	77218
51637	9740
22795	2760
5729	82
5732	4
57544	9600
283554	10306
30001	4726
5706	8726
6815	4602
64841	3792
10979	13932
80821	10146
652	128
1033	844
10175	4454
2764	16294
10668	580
23034	6452
2643	170
100422984	0
11169	5500
122809	9144
93487	16456
3958	1060
9787	4980
55030	6122
22863	7499
387332	4
100129075	154
3895	30676
645683	0
645687	0
57161	20902
54916	4482
5015	56
100309464	4
10640	29038
55745	5202
122830	8824
55195	0
341880	48
145407	6044
55860	9420
5684	6380
379025	17984
5926	19582
387990	184
26520	2442
9786	7148
51339	66452
23002	29534
64582	536
112849	1146
51528	5518
729665	536
6252	100038
341883	436
64430	17246
51635	2852
5494	18736
317761	20
4990	0
6495	140
51804	100
4331	2094
57570	6108
145389	1186
161291	12
100506751	32
5583	750
400221	4
3091	31326
6617	1614
83851	1236
646113	6496
100506767	10
27133	68
57381	3292
122876	2
5529	16308
112840	2814
81537	2770
23224	100728
100313830	6
2100	272
441687	346
4522	12122
100506245	380
9495	3634
100506266	1514
7597	1686
22890	8824
3306	518
145376	14
26030	2386
6710	4648
100506290	0
91612	5648
2877	36
376267	14980
2342	3620
4149	8136
100506321	16
645431	96
2530	6088
693210	0
440184	14
10243	10014
161142	30
64398	7014
51382	8390
1965	10246
26499	20
161145	6650
57475	8745
5283	1584
384	5280
10490	4994
51109	15736
145226	24
23503	8764
5890	338
677	26106
400223	312
87	8512
8816	25764
55218	10326
57452	7760
2079	13628
55334	10114
400224	134
56936	2372
9766	6388
100289511	198
6430	42606
6554	54
100506358	8
64093	11134
6547	3662
145241	12
51241	3740
55333	13526
8747	36
8748	24
10001	3018
23508	17180
4293	5242
100506411	1700
22990	30692
89919	0
319139	0
145474	0
26037	21602
9628	6180
8110	1634
26094	2370
53349	7458
58517	49768
5663	18316
89932	690
100287558	30
8650	14382
399671	600
79697	3706
641371	130
10965	1252
122970	4
641372	22
83544	7906
9240	51152
91748	9492
100506476	12
100506498	0
145482	3130
57862	5382
145483	4720
51004	2684
957	826
80127	2022
100506517	752
4329	2948
91750	3324
338917	18
5826	10378
55237	0
646658	58
10577	898
122961	1534
4053	854
9870	16118
51077	6564
56252	42336
100506536	1258
283571	784
1743	14632
83694	9180
5228	352
8892	3028
27030	7418
97	3608
79696	408
91754	17172
10972	22942
2353	3992
100287415	0
122953	302
10538	8
55640	360
11161	3764
23093	6372
7043	996
112752	1932
55668	4764
2103	82
22846	40514
100506624	864
100506603	843
23357	7128
145497	6
64207	27414
85457	15406
283576	3252
57156	6736
58157	22
100302236	0
29954	5582
2954	510
283578	776
161394	504
122945	242
63894	6320
10598	12698
145501	28
9517	5806
8846	2066
81892	1982
22938	12120
283579	62
57143	1376
9369	2368
693127	0
100131580	4
1734	1378
145508	2306
7253	50
2957	4450
677845	0
100506659	86
85439	376
100506700	2
6400	18332
100506731	166
23768	18646
100506718	260
2581	5138
8477	4
54207	5164
55812	2884
11099	7802
79882	14600
161436	2928
123016	1148
1112	26658
100506750	4
100506777	54
400236	54
29018	4
100506792	0
90141	206
55775	3870
56659	4
5700	7934
55051	2886
801	172446
400238	12
145567	6772
100506832	26
100506817	0
283588	1022
9252	3148
80017	3114
100124539	0
8111	192
440193	15420
55671	18160
650662	4
79820	0
123036	200
10516	554
9321	7868
4287	5348
4707	3554
53981	9448
123041	30
79890	80
5641	3364
9950	5794
1113	13204
3705	21692
319085	0
64112	10448
26175	2366
84520	882
55148	9968
55727	11888
57578	12290
341947	2
145270	204
283592	310
90050	390
51676	6
100506919	0
256369	0
78990	892
57062	27938
122509	836
3429	92
83982	632
57718	34
51156	0
866	0
390502	0
5265	36
256394	0
327657	0
145264	0
5267	0
5104	0
12	0
388007	0
145258	0
23405	27878
100422981	0
400242	780
79789	582
79686	86
161176	102
100506972	2
283596	1136
677768	0
51218	3172
100506999	0
27004	6
9623	20
8115	4
100133207	2
100507043	822
56967	46433
624	88
623	0
100130815	0
55102	14370
51527	2394
122481	108
10914	37322
7443	6602
100129345	54
388011	96
283598	0
64919	114456
84193	7216
8812	9098
317762	6774
100507108	110
84439	848
10858	438
2009	49172
51466	46028
442909	0
123099	74
7528	12874
123096	19470
442910	4
283600	4
7453	8366
79446	946
100507124	0
57596	2774
283601	0
8788	12
55384	14806
100507152	152
768222	1416
100507184	1502
100507211	1544
574450	0
442905	0
100126315	0
388015	6
574038	0
574034	0
406914	0
574451	0
406927	0
100288160	6
79104	44
692215	0
100507226	16
767561	2
767562	0
767563	20
767564	2
767565	0
767566	0
767567	0
767569	0
100507242	24
767577	2
767578	0
767579	0
767580	4
767581	4
767582	0
767583	4
767584	0
767585	2
767588	0
767589	4
767590	2
767591	0
767592	2
767593	0
767594	0
767595	0
767596	2
767597	8
767598	0
767599	0
767600	0
767603	0
767604	0
767605	0
767606	0
767608	0
767609	12
767610	0
767611	0
767612	0
494328	0
693121	0
407023	0
494329	0
100302250	0
442897	0
768212	0
574408	0
574409	0
574452	0
100422837	0
100126335	0
574453	0
442913	0
664615	0
724024	0
574435	0
494325	0
100126297	0
100302157	0
100302209	0
494330	0
664616	0
664612	0
100126345	0
664613	0
724025	0
619555	0
494331	0
406924	0
768214	0
574436	0
574410	0
406946	0
574454	0
494326	0
100126308	2
574413	0
574433	0
442914	0
574434	0
724026	0
100507257	242
100507277	0
64150	8
100302145	2
1735	2
145200	8
5527	17696
100507295	32
100507315	110
1778	129864
3320	249502
91833	6272
5891	3666
55778	3430
51550	1998
9895	9858
122416	548
100422954	0
23186	11924
7187	2710
81693	26
9578	41712
91828	0
7127	742
100131366	0
1983	35794
677811	36
4140	23868
1152	98404
115708	2286
9529	11178
84334	3202
3831	60656
7517	3838
79038	4042
23368	5644
9556	5014
122402	198
647286	2
374569	24
406986	0
26153	27344
400258	0
100288144	3608
388021	744
64423	8744
122622	314
10572	1686
207	33434
100128927	458
196872	316
283638	14806
122618	138
113146	6774
122616	1270
55038	2752
29933	100
3714	8676
256281	1098
2972	11490
90135	8248
23241	44408
647310	402
100507437	884
9112	26958
100128343	42
1397	16436
1396	38
283643	1154
80757	856
100507497	46
3494	0
3497	0
3503	0
3501	0
3493	0
3500	0
3502	0
3495	0
3507	6
100288273	0
28475	0
28476	0
28477	0
28479	0
28481	0
28483	0
28484	0
28506	0
28485	0
28489	0
28493	0
28497	0
28502	0
28507	0
28486	0
28490	0
28494	0
28498	0
28503	0
28508	0
28487	0
28491	0
28495	0
28499	0
28500	0
28504	0
28509	0
28488	0
28492	0
28496	0
28501	0
28505	0
9834	6
28510	0
28385	0
8755	0
28474	0
28473	0
28401	0
28457	0
28452	0
28472	0
28451	0
28450	0
28449	0
28448	0
28447	0
28468	0
28445	0
28444	0
28442	0
28467	0
338004	0
28455	0
28400	0
28439	0
28396	0
28434	0
28395	0
100288568	0
28432	0
28429	0
28394	0
28426	0
338005	0
28466	0
28465	0
28424	0
28423	0
28388	0
28420	0
28464	0
28392	0
28391	0
28414	0
28412	0
28461	0
28454	0
28410	0
28409	0
28408	0
28378	0
729722	0
646057	0
283755	3700
727832	0
729786	0
606	30
100287326	0
100422935	0
100287399	0
646214	1370
646243	0
100422906	0
339010	0
440225	0
727924	0
390538	0
283694	0
390539	0
642131	0
100302233	0
646396	2
100132979	0
283767	2
114791	4484
23191	13754
81614	7884
123606	16004
283683	558
339005	96
283796	0
400322	5996
100132101	394
440233	0
390535	0
440243	0
653061	0
283685	50
7681	3166
54551	1200
4692	8428
791115	26
791114	614
23742	362
6638	376
8926	10
347746	476
91380	0
8123	906
347686	0
338427	0
100506948	2914
100506965	23222
338428	20
100033413	8
100033414	14
100033415	0
100033416	164
100033417	0
100033418	8
100033419	4
100033420	8
100033421	8
100033422	0
100033423	0
100033424	0
100033425	0
100033426	8
100033427	6
100033428	0
100033429	6
100033430	0
727708	8
100033431	56
100033432	100
100033433	26
100033434	0
100033435	30
100033436	2
100033438	4
100033439	10
100033820	14
100033821	2
3653	6698
145624	64
338433	0
100033437	2
100033440	0
100033441	0
100033442	0
100033443	0
100033444	0
100033445	0
100033446	0
100033447	0
100033448	0
100033449	2
100033450	6
100033451	0
100033453	0
100033454	0
100033455	0
100033456	0
100033458	0
100033460	2
100033603	2
100033799	0
347745	8
100033800	0
100036563	0
100033801	0
100033802	4
100036564	0
100036565	0
100033803	0
100033804	0
100033805	0
100033806	0
100033807	0
100033808	4
100033809	2
100033810	0
100033811	0
100033812	0
100033813	0
100033814	0
100033815	2
100033816	0
100033817	0
100033818	0
100036566	20
100036567	2
100033822	0
338429	0
7337	30566
57194	286
2562	35302
2558	5580
2567	794
100507007	0
4948	960
8924	28017
645202	0
100132565	0
283768	0
100132202	0
440248	4516
653720	30
440253	96
100289656	0
100507514	94
646278	0
728310	78
321	28170
23359	1704
56160	1942
100130736	0
100130111	180
7082	11160
653073	8
100289637	0
89837	0
653075	20
26082	80
89832	373
100505680	22
283701	1
642397	54
100132024	0
100132726	194
727909	9
100288380	25
728498	134
100288601	0
100132292	0
89839	572
100288637	888
100507035	0
390561	228
22909	9646
54893	7118
4308	0
406993	0
100506669	134
283710	110
51621	29128
161725	958
1139	358
653125	35
89838	4
728047	19
100506490	0
100129979	0
100506608	132
100506819	120
643699	8
9824	13582
6447	8324
100506887	28
26585	16
342184	140
100506959	8
6263	4204
57099	1112
1133	106
56851	2438
161779	790
79768	10324
51234	6118
9990	20576
55505	2216
256646	6
254531	7364
23015	15778
100302160	0
440270	15692
100422845	0
57369	188
70	258
9716	8202
54989	20850
723972	1600
89978	626
100507466	20
100507480	0
84529	4314
161635	120
145845	112
4212	77224
145942	0
100507568	30
161742	11669
283742	6764
10125	2808
400359	0
400360	0
7057	18438
161835	366
11245	710
100505534	32
440275	9032
6727	20326
100131089	536
90427	1276
701	7054
56924	2130
644809	4
100131244	312
5330	1010
100505573	1324
388115	1394
644844	0
85455	9942
90417	4268
3712	9077
22893	9156
113189	1950
100505617	214
359821	186
90416	1726
27079	1234
57082	6130
100505648	1332
5888	1298
55177	5270
2644	722
55192	2002
643338	1538
84936	3084
54866	64
6692	92
171177	1104
57617	4932
100505662	92
54567	1198
79094	286
54617	7978
161829	4
11261	6036
729082	17460
11339	960
51203	15040
51103	1478
23168	39599
3706	160
4058	28
26015	6812
7301	5632
23269	17002
693211	0
23005	17488
8681	4764
100137047	0
100137049	0
51332	654
100423013	0
100289090	0
30844	526
123745	0
283748	6
255189	0
23339	26076
693212	0
25963	5986
2595	1762
825	692
64397	18808
8773	2862
100505769	118
255252	3842
55142	6252
57519	9094
146059	9090
146057	6862
197131	10108
80021	2190
23582	3662
2038	238
9333	0
116179	0
9836	2574
161823	2086
146050	10924
27229	9654
7158	36368
4130	16748
9677	2444
1159	340
161497	90
117155	714
548596	238
440278	134
2923	14494
80237	276
10169	7158
100302254	128
619189	600
25764	4620
4236	8992
79968	4492
84978	2734
728758	140
113201	19430
51496	11956
645212	1588
8669	12238
80208	13496
197135	6
567	3274
140691	746
145645	0
6652	1410
50506	23
405753	6
90527	22
53905	2739
90525	11190
9153	76
2628	8062
145663	30
79029	2802
84419	12
100126311	0
7782	2538
283651	30
26258	14900
58472	72
80031	11074
283652	1786
50804	33209
399697	82
6557	116
1854	9772
2200	2648
100506059	12
22995	4034
100506104	0
399694	388
23741	38604
9728	29870
9318	11314
2585	1842
100306975	8
196951	170
2252	36
56986	2448
79895	94
11001	54
3067	16
2553	3632
55056	8622
100129387	9140
9101	8695
373509	16
54822	10554
84888	2844
23431	3572
100132724	56
388121	262
1588	0
100506192	0
342035	46
23312	24374
29106	29286
256586	1022
29767	61606
29766	11555
100506227	38
123169	9468
5597	26508
10017	24
10681	7363
100129973	76
55930	440
100302202	0
4644	49936
10776	33805
56204	6994
3175	12
256764	78
440279	2234
51187	13238
5873	760
100506294	446
9488	654
9236	8632
693213	44
145788	318
161582	646
100506346	3038
26108	1778
283659	240
4734	1534
64864	23154
374618	1148
55329	1416
54816	14630
645877	14
145783	1742
6938	28754
283663	430
84952	2678
145781	144
81488	2194
8854	538
366	8
3990	12
102	16536
664618	16
100506466	146
54629	4930
79811	27044
54778	13196
9133	4276
4643	1834
100313886	2
92483	2
145773	4420
9245	16
2958	3616
663	5148
27023	0
302	2460
79664	8910
6095	1358
100506491	2
100506510	4
100506530	0
54832	16620
145741	0
388125	42
100289289	0
197003	8
83660	15524
406965	0
100506580	40
7168	14806
100128979	212
114294	1926
51065	2790
51762	20088
83464	5472
771	12114
9960	9034
100130855	620
283807	106
8925	49354
494334	0
23604	1270
84191	2500
6642	19048
79856	912
5479	5226
53944	10930
9768	3474
9325	5078
23060	46132
4947	13152
348093	266
100302184	0
80119	2646
80301	2392
348094	3518
51324	6632
123263	1392
123264	10
51285	300
390594	0
390595	500
10081	4940
10845	10142
8483	510
54956	3836
26831	2
26832	2
9543	8644
57722	6510
54878	3746
51495	16982
81556	3846
9187	748
10260	7038
8766	24256
84465	1504
100422905	0
115752	4662
54962	1390
692149	0
5604	5276
10302	816
6124	159196
595100	110
595099	46
595097	50
595098	34
55055	4700
197021	30
4091	464
4088	3426
79719	3560
64799	84
100506686	470
145853	778
5607	3182
390598	482
26827	8
8554	5480
91860	3558
54982	2880
10116	9500
22801	410
10391	35440
8125	48018
100422971	0
80035	160
79400	18
246777	34
283673	198
26035	24872
54852	152
145694	20
9493	6282
6176	45736
145837	76
414926	4
7090	27160
693214	0
55075	4328
55323	3544
56906	1338
54839	12284
196993	50
79875	1246
10002	48
4649	9258
123228	530
196996	146
5315	45436
56965	29098
60677	7748
3073	5860
80072	46
338949	0
100130579	0
25820	19506
693215	88
100129119	4
646670	0
55889	8
100506212	0
123346	0
585	4308
83440	3136
100287559	32
4756	26960
10021	1988
283677	4
27020	11166
80381	16304
388135	4508
161514	4
100287616	428
4016	752
9399	3598
5371	7238
342096	0
732265	0
283731	1860
57611	102290
3671	2424
64220	904
80125	52
1583	36
729739	4
8482	10286
84993	4324
440288	462
10620	3678
1198	6900
80153	11234
1543	36
1544	2
1445	13640
79748	16
594855	46
25989	18168
10066	2272
4351	3334
57184	18158
9377	7182
54913	744
192683	27092
60490	420
56905	652
653641	0
653643	2
54939	3278
79661	3572
693216	178
4123	19394
25942	18654
5780	11610
100506579	12
10073	2900
55272	3380
257364	1262
1464	2410
161753	22
100128285	552
100423035	0
441728	0
92912	8908
26263	2268
692224	2
145957	528
123591	310
2108	4100
7302	0
64843	0
49855	16670
5955	8426
100506704	2
9051	26
10099	26826
79834	11202
81698	4
646853	0
10363	13520
84894	37544
645752	4
440292	4
91450	6
23102	3248
646892	498
10518	2652
3419	6246
23205	878
55466	7816
80349	4324
1381	602
3658	20954
123688	44
5685	10506
1138	1238
1136	588
1143	790
646934	6
646938	12
11173	12714
10933	38854
1512	178
5923	4132
729911	0
406960	0
100506846	0
390616	0
23423	2420
23251	1322
10588	436
400410	338
283687	410
597	0
54469	6578
2184	122
283688	0
9915	33090
100133746	14
58489	6896
57214	2510
693132	0
23184	5540
59274	4010
647020	10
161502	0
3603	1906
80765	486
100506942	198
342125	144
84206	33022
79631	7344
283726	1224
390660	66
647042	199
100134869	12
440295	246
440297	112
80154	225
6218	330
643696	125
727751	253
100133144	28
727849	210
100288549	24
100505503	4
64506	74
8120	20282
338963	14
283693	54
100505616	1282
677778	276
123722	26
123720	2192
100505647	1244
9455	1620
83640	308
123207	2306
53339	14560
53346	3736
100505661	1164
50810	33366
646	36
6457	2890
57188	310
100505780	76
440299	222
100505679	50
440300	480
388152	790
100288367	1665
374650	1313
388165	1589
100506874	30
54993	7740
54581	6188
84942	6794
4828	114
23478	4370
9640	11756
57538	1518
9154	12
5151	2118
642423	210
100133220	36
11214	25244
64410	11368
100302121	0
123624	50
145978	16
4916	19798
283738	8
26589	1418
64963	2010
55070	1602
100302235	0
407044	0
64782	1052
3669	24
176	66
145864	588
4240	6604
11057	29104
6017	540
55215	8312
5428	11416
100506983	10
407051	8
254559	27392
51458	296
283761	7848
90381	4542
374654	4852
643368	0
5346	76
8800	838
56964	24
55897	84
145873	4
290	380
10239	10633
100507010	2232
348110	5700
100422841	16
374655	11114
3418	16140
10509	7170
10519	610
390637	206
440307	50
51335	36076
100507029	2842
23766	30
342132	750
8826	13552
64784	9104
100507079	16
641	2454
5045	6608
2242	566
4122	25322
55898	8064
374659	632
100288997	86
91433	2990
9055	12526
100507118	88
26276	4924
100131297	2
390638	0
9899	338
28232	4660
8128	45284
100507166	14
145858	20
100144604	24
400451	920
643797	58
643806	8
728619	48
100506727	464
100507217	0
1106	46788
100422995	0
56963	39164
400454	0
55784	52
400456	36
145820	8
100507311	8
100507288	2
644192	22
100506754	10
7026	4128
100302258	0
728800	0
100507325	0
145946	0
91948	2
91947	4700
283777	2
3480	38656
145814	2
23336	3074
64927	2238
123355	1562
4205	13900
145748	3346
196968	76
644800	0
400464	66
170691	228
388182	22
204219	24
55180	2284
140460	3182
440313	0
145757	42
220	268
100507452	20
79705	260
22856	6696
55829	3388
6627	4422
5046	806
80213	7214
123283	4936
441736	160
100507518	20
390648	0
390649	0
100272148	0
26682	0
100124412	0
100302278	0
374666	2910
100288486	0
100287029	0
100132169	8
51728	1058
79622	1830
64285	466
4350	2002
8131	6920
3050	150
3042	76
3040	5452
3039	6822
3049	94
55692	22530
100129478	28
83986	5900
8786	2734
398	1252
64714	2930
8312	9184
10573	3424
58986	8034
100134368	116
4833	7268
26063	2578
9727	22784
64493	48
6650	6750
100507047	362
100423037	46
146325	0
283948	18
9091	9138
57799	6882
117166	340
84326	3272
100287175	84
100130285	32
84331	440
100507146	22
197335	8256
100507167	1388
89941	16530
9028	220
10273	2090
339123	2670
84219	6340
146330	8878
100287301	192
79006	2114
65990	1024
124093	1736
84264	1010
64428	3746
10232	12
401827	4
724032	0
113000	2302
63922	10196
51764	268
388199	50
64788	9848
30812	4778
146336	2
6755	0
390664	12
100128785	16
8912	18166
25823	76
64499	12
7177	4
23430	4
7329	19024
8938	1892
115939	2730
84572	4078
64718	7158
283951	962
645811	726
1186	11074
390667	14
9894	7458
9742	14712
79652	198
100507235	20
57585	14660
90861	14602
23162	43288
100423012	0
4832	4062
65993	4564
197342	1274
90864	15398
10101	4648
3483	92
3029	3576
81889	2799
254528	98
64735	0
64711	0
51734	1140
6123	0
4716	4914
6187	55515
574042	94
26784	218
735301	224
677844	40
146310	30
10607	4162
124056	668
2671	4298
9143	3414
90850	8564
283869	12
9351	1076
4913	1378
7249	32110
5310	72124
100188847	0
100287400	114
25837	2830
100507303	1046
26788	68
84231	14244
57524	7408
64223	3920
283870	1096
283871	4262
1877	6560
1775	666
1632	1570
10921	26428
100126328	26
21	23774
650655	186
899	4470
80178	1220
4917	208
57465	8348
527	15882
51005	1694
752014	724
100422974	6
5170	13639
652276	834
645644	863
100507321	3119
54442	5274
83886	954
100128788	48
23524	155398
6923	6544
260429	98
360226	0
10942	0
124220	0
124221	206
64063	0
114984	1696
84256	9774
79412	104
124222	4834
9088	2080
283875	14
100507378	12
9080	46
9074	186
51330	132
54985	3130
79228	1694
146439	0
100128770	56
64386	862
100507419	816
9235	94
84891	0
81854	134
7755	3494
100507458	1536
7760	5732
4992	56
26184	4
7752	2018
4210	16
283876	140
10127	6292
91151	4218
7627	5698
4993	40
100463285	96
54925	3050
7727	1986
146434	470
79903	7526
646174	8
23059	5296
197358	946
84464	6472
1773	3602
10131	15754
1387	49648
115	4110
6345	28
100507501	84
7023	2806
84662	5920
51025	920
79585	9508
114990	220
9093	6118
57407	3534
3163	3430
100507519	6
29965	7150
342346	134
124402	2382
23295	26036
100507570	24
84309	2764
124401	5716
146562	276
26048	3412
124404	130
440335	138
79641	14458
84656	24696
29855	11310
5493	286
9717	50
51172	962
100507589	102
146556	204
56052	990
196483	530
54715	41116
440337	24
100507627	38
283953	0
79091	2028
18	34280
25880	990
5373	3340
23589	37830
100507655	357
7874	41324
100287598	24
29035	13064
100505487	21430
100313938	2
2903	2424
100287628	50
80063	726
2013	3798
146279	62
4682	2054
780776	3410
4261	28
28955	484
100505564	66
23274	9956
8651	24
7142	0
58531	0
5620	0
5619	0
116028	1684
388210	48
400499	30
100505618	0
9516	3264
8303	39166
51061	3318
29066	12668
400500	6
26156	21244
2935	26190
608	14
84127	1494
92017	9778
642696	4
55313	1856
729993	7684
2072	3470
100505672	68
57496	10888
100505691	4
100129781	0
574455	0
100126355	0
5073	4258
51283	6986
8399	104
642778	34
642799	54
730013	2
23420	3228
100422960	0
100422870	0
100288162	226
9284	1395
23042	16670
123803	1572
54700	13512
100505915	396
100288332	1000
255027	576
89927	21974
9665	24974
54820	3135
619553	0
4629	122
100506151	30
123811	3520
4363	4704
368	48
408050	440
100422886	0
100422956	0
